n_pkt,thput
1,12190
1,28444
1,28444
1,42666
1,32000
1,128000
1,15058
1,256000
1,17066
1,9481
1,256000
1,21333
1,32000
1,17066
1,15058
1,8000
1,5688
1,13473
1,36571
1,12800
1,9481
1,12800
1,7757
1,9142
1,8000
1,25600
1,11636
1,7314
1,4571
1,6564
1,6400
1,3710
1,9481
1,4338
1,4491
1,9481
1,6095
1,12800
1,7314
1,4338
1,4338
1,4338
1,9846
1,4830
1,12190
1,4830
1,4923
1,4923
1,5446
1,4923
1,3605
1,3605
1,3764
1,4923
1,6736
1,4923
1,5120
1,5565
1,3657
1,4830
1,4196
1,4196
1,4413
1,5446
1,7757
1,7314
1,6918
1,7757
1,16000
1,2752
1,8258
1,7111
1,6736
1,9846
1,23272
1,32000
1,85333
1,36571
1,32000
1,3657
1,16000
1,85333
1,28444
1,64000
1,25600
1,12190
1,4491
1,51200
1,51200
1,16000
1,32000
1,12800
1,10666
1,51200
1,36571
1,10666
1,12190
1,10666
1,7111
1,17066
1,10240
1,36571
1,28444
1,28444
1,6736
1,11636
1,7757
1,7111
1,23272
1,8533
1,6918
1,6243
1,5333
1,10666
1,7529
1,7314
1,17066
1,19692
1,6243
1,128000
1,19692
1,5565
1,36571
1,32000
1,19692
1,28444
1,28444
1,15058
1,7529
1,85333
1,85333
1,10666
1,12190
1,8258
1,7757
1,3240
1,4491
1,4491
1,3605
1,2206
1,3938
1,3878
1,3878
1,3820
1,3710
1,3413
1,3555
1,3506
1,3657
1,3710
1,3160
1,3413
1,2169
1,3413
1,4571
1,2723
1,21333
1,9846
1,18285
1,18285
1,36571
1,42666
1,36571
1,3368
1,4338
1,42666
1,3459
1,42666
1,4063
1,4129
1,32000
1,51200
1,23272
1,16000
1,21333
1,23272
1,21333
1,42666
1,19692
1,51200
1,17066
1,16000
1,36571
1,16000
1,21333
1,14222
1,32000
1,11130
1,11636
1,11130
1,11130
1,10666
1,11130
1,12800
1,12190
1,12800
1,8533
1,8258
1,8000
1,11636
1,13473
1,8533
1,8258
1,18285
1,16000
1,17066
1,15058
1,11636
1,16000
1,11636
1,17066
1,16000
1,128000
1,51200
1,19692
1,28444
1,13473
1,256000
1,64000
1,85333
1,64000
1,85333
1,85333
1,256000
1,64000
1,64000
1,51200
1,1219
1,36571
1,8827
1,23272
1,23272
1,28444
1,28444
1,12190
1,8827
1,21333
1,17066
1,32000
1,36571
1,85333
1,11130
1,9846
1,256000
1,7529
1,19692
1,21333
1,5953
1,7757
1,5688
1,5565
1,5818
1,5818
1,6736
1,6564
1,6736
1,6918
1,6918
1,6918
1,6918
1,7111
1,7111
1,7111
1,28444
1,4740
1,6400
1,5953
1,28444
1,32000
1,42666
1,64000
1,4196
1,256000
1,36571
1,256000
1,23272
1,18285
1,19692
1,128000
1,256000
1,256000
1,128000
1,256000
1,256000
1,256000
1,256000
1,128000
1,128000
1,128000
1,128000
1,128000
1,128000
1,128000
1,128000
1,85333
1,85333
1,4740
1,85333
1,64000
1,64000
1,64000
1,51200
1,4654
1,64000
1,51200
1,85333
1,85333
1,85333
1,128000
1,32000
