n_pkt,thput
1,42666
1,12800
1,7529
1,3200
1,4740
1,3084
1,3121
1,3084
1,3710
1,3657
1,4413
1,3506
1,3282
1,3160
1,2909
1,10666
1,3555
1,6400
1,3200
1,3413
1,4129
1,5446
1,256000
1,128000
1,36571
1,25600
1,15058
1,3324
1,64000
1,3657
1,9481
1,8827
1,9481
1,12800
1,10666
1,10240
1,7314
1,85333
1,3657
1,64000
1,85333
1,7757
1,128000
1,28444
1,51200
1,15058
1,15058
1,85333
1,256000
1,51200
1,9481
1,9142
1,6736
1,32000
1,6400
1,10240
1,23272
1,32000
1,23272
1,128000
1,8000
1,19692
1,8827
1,42666
1,28444
1,32000
1,42666
1,25600
1,8827
1,256000
1,23272
1,5333
1,4266
1,32000
1,9142
1,5688
1,21333
1,17066
1,13473
1,12800
1,7757
1,6095
1,8258
1,15058
1,5565
1,12800
1,23272
1,17066
1,12190
1,12800
1,28444
1,14222
1,8827
1,17066
1,4413
1,25600
1,21333
1,12800
1,9846
1,12800
1,2415
1,2976
1,3764
1,1802
1,2285
1,2348
1,2509
1,1542
1,1620
1,1590
1,1841
1,1438
1,1438
1,1446
1,1446
1,1446
1,1600
1,1600
1,3084
1,1462
1,1570
1,1471
1,1391
1,7314
1,16000
1,16000
1,25600
1,15058
1,7529
1,2560
1,23272
1,28444
1,19692
1,21333
1,19692
1,2844
1,2976
1,13473
1,2694
1,3878
1,9846
1,8000
1,3160
1,7111
1,6564
1,16000
1,8533
1,7757
1,6918
1,2485
1,1590
1,16000
1,17066
1,1505
1,2285
1,2285
1,5224
1,25600
1,32000
1,28444
1,28444
1,32000
1,28444
1,32000
1,32000
1,32000
1,32000
1,36571
1,32000
1,36571
1,42666
1,42666
1,51200
1,64000
1,51200
1,51200
1,51200
1,4571
1,51200
1,51200
1,51200
1,51200
1,64000
1,51200
1,51200
1,51200
1,51200
1,2392
1,85333
1,128000
1,128000
1,128000
1,128000
1,85333
1,4571
1,128000
1,36571
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,4923
1,256000
1,128000
1,128000
1,256000
1,256000
1,256000
1,128000
1,256000
1,85333
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,128000
1,256000
1,128000
1,128000
1,128000
1,128000
1,128000
1,256000
1,128000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,128000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,128000
1,256000
1,128000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,128000
1,128000
1,128000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,128000
1,128000
1,85333
1,128000
1,256000
1,256000
