n_pkt,thput
1,128000
1,256000
1,128000
1,256000
1,256000
1,256000
1,256000
1,64000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,128000
1,256000
1,11130
1,256000
1,256000
1,128000
1,51200
1,256000
1,256000
1,36571
1,256000
1,256000
1,51200
1,51200
1,256000
1,256000
1,256000
1,21333
1,128000
1,64000
1,85333
1,256000
1,256000
1,36571
1,64000
1,256000
1,128000
1,128000
1,256000
1,256000
1,64000
1,256000
1,256000
1,256000
1,256000
1,25600
1,85333
1,256000
1,256000
1,256000
1,128000
1,85333
1,32000
1,256000
1,256000
1,85333
1,85333
1,128000
1,64000
1,85333
1,85333
1,256000
1,256000
1,256000
1,256000
1,128000
1,256000
1,256000
1,256000
1,85333
1,51200
1,85333
1,256000
1,64000
1,64000
1,42666
1,256000
1,23272
1,128000
1,28444
1,64000
1,36571
1,128000
1,28444
1,23272
1,256000
1,128000
1,17066
1,51200
1,128000
1,256000
1,256000
1,128000
1,128000
1,256000
1,128000
1,64000
1,256000
1,128000
1,128000
1,256000
1,42666
1,256000
1,51200
1,256000
1,256000
1,256000
1,256000
1,128000
1,128000
1,25600
1,256000
1,256000
1,64000
1,128000
1,128000
1,85333
1,85333
1,32000
1,64000
1,19692
1,36571
1,256000
1,64000
1,256000
1,128000
1,128000
1,256000
1,128000
1,128000
1,256000
1,256000
1,256000
1,128000
1,32000
1,42666
1,256000
1,128000
1,128000
1,128000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,51200
1,256000
1,128000
1,85333
1,256000
1,256000
1,85333
1,256000
1,85333
1,256000
1,256000
1,256000
1,85333
1,256000
1,128000
1,256000
1,85333
1,256000
1,36571
1,36571
1,85333
1,128000
1,128000
1,128000
1,256000
1,256000
1,256000
1,128000
1,128000
1,256000
1,256000
1,128000
1,85333
1,28444
1,128000
1,85333
1,256000
1,12800
1,256000
1,256000
1,51200
1,51200
1,256000
1,256000
1,128000
1,128000
1,28444
1,256000
1,128000
1,256000
1,128000
1,19692
1,128000
1,128000
1,25600
1,51200
1,256000
1,256000
1,64000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,128000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,51200
1,12800
1,51200
1,256000
1,85333
1,128000
1,256000
1,42666
1,85333
1,64000
1,128000
1,256000
1,36571
1,256000
1,256000
1,256000
1,256000
1,128000
1,256000
1,128000
1,128000
1,256000
1,64000
1,85333
1,256000
1,128000
1,256000
1,256000
1,256000
1,256000
1,256000
1,128000
1,256000
1,128000
1,128000
1,128000
1,256000
1,256000
1,128000
1,25600
1,85333
1,128000
1,256000
1,19692
1,18285
1,17066
1,15058
1,13473
1,32000
1,36571
1,32000
1,51200
1,64000
1,256000
1,64000
1,256000
1,256000
1,10240
1,16000
1,32000
1,36571
1,28444
1,256000
1,10240
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,21333
1,64000
1,256000
1,256000
1,42666
1,256000
1,256000
1,256000
1,51200
1,36571
1,36571
1,51200
1,256000
1,85333
1,25600
1,256000
1,25600
1,18285
1,21333
1,64000
1,28444
1,128000
1,14222
1,15058
1,32000
1,42666
1,128000
1,85333
1,256000
1,18285
1,32000
1,85333
1,42666
1,128000
1,128000
1,128000
1,128000
1,128000
1,85333
1,256000
1,85333
1,85333
1,64000
1,85333
1,85333
1,51200
1,128000
1,51200
1,256000
1,51200
1,64000
1,64000
1,85333
1,85333
1,128000
1,85333
1,256000
1,256000
1,64000
1,51200
1,128000
1,256000
1,25600
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,256000
1,128000
1,256000
1,256000
1,256000
