n_pkt,thput
1,640000
1,853333
1,1280000
1,106666
1,853333
1,1280000
1,320000
1,284444
1,256000
1,232727
1,320000
1,142222
1,134736
1,232727
1,91428
1,82580
1,98461
1,102400
1,128000
1,94814
1,94814
1,88275
1,62439
1,71111
1,80000
1,106666
1,85333
1,54468
1,121904
1,53333
1,53333
1,170666
1,55652
1,55652
1,60952
1,56888
1,82580
1,60952
1,65641
1,73142
1,160000
1,160000
1,213333
1,160000
1,41290
1,232727
1,1280000
1,2560000
1,55652
1,53333
1,44912
1,67368
1,58181
1,69189
1,232727
1,256000
1,58181
1,80000
1,80000
1,116363
1,256000
1,365714
1,82580
1,111304
1,213333
1,512000
1,98461
1,365714
1,1280000
1,853333
1,73142
1,94814
1,102400
1,128000
1,60952
1,284444
1,41290
1,213333
1,365714
1,320000
1,640000
1,1280000
1,182857
1,365714
1,256000
1,365714
1,640000
1,512000
1,232727
1,284444
1,853333
1,116363
1,512000
1,160000
1,150588
1,142222
1,365714
1,150588
1,116363
1,284444
1,82580
1,33684
1,32820
1,30843
1,48301
1,2560000
1,33684
1,22857
1,41290
1,43389
1,44912
1,39384
1,21157
1,62439
1,20157
1,41967
1,45714
1,40000
1,44912
1,44912
1,43389
1,44912
1,42666
1,42666
1,40634
1,42666
1,43389
1,128000
1,69189
1,320000
1,11531
1,16202
1,16732
1,16100
1,16202
1,16305
1,16516
1,17902
1,17066
1,20645
1,20813
1,20645
1,21333
1,14883
1,284444
1,21157
1,21157
1,14628
1,13763
1,284444
1,51200
1,33684
1,33246
1,56888
1,18686
1,18823
1,18285
1,19692
1,18285
1,19844
1,18156
1,18823
1,18823
1,182857
1,1280000
1,232727
1,17902
1,150588
1,17297
1,182857
1,17181
1,21333
1,21333
1,29767
1,17414
1,19541
1,365714
1,15900
1,284444
1,15900
1,1280000
1,640000
1,853333
1,62439
1,59534
1,65641
1,67368
1,25098
1,25600
1,29767
1,23703
1,36571
1,25858
1,20317
1,27526
1,18962
1,48301
1,20480
1,26122
1,28131
1,19104
1,19844
1,26391
1,26947
1,27526
1,75294
1,10801
1,19248
1,19692
1,18417
1,26666
1,28444
1,31219
1,27234
1,40634
1,26947
1,41290
1,15609
1,40634
1,102400
1,40634
1,41290
1,40634
1,45714
1,111304
1,27526
1,30117
1,30117
1,91428
1,102400
1,20317
1,59534
1,45714
1,20157
1,27234
1,44137
1,40634
1,40000
1,134736
1,80000
1,80000
1,12610
1,11130
1,31219
1,41290
1,150588
1,365714
1,512000
1,512000
1,426666
1,640000
1,640000
1,853333
1,853333
1,853333
1,256000
1,365714
1,232727
1,142222
1,82580
1,73142
1,73142
1,73142
1,85333
1,82580
1,88275
1,77575
1,67368
1,111304
1,11531
1,11428
1,91428
1,85333
1,82580
1,64000
1,53333
1,52244
1,54468
1,53333
1,59534
1,45714
1,43389
