rtt,thput,total_time,total_data
23.834806,357447.004184,44387999,8519680
23.847806,357252.151414,44347999,8519680
24.006999,354883.173861,44419999,8519680
24.065230,354024.457693,44407999,8519680
24.111460,353345.670482,44399999,8519680
24.130153,353071.942809,44395999,8519680
24.202922,352010.389489,44367999,8519680
24.189422,352206.844794,44363999,8519680
24.481153,348009.752645,44495999,8519680
24.403383,349118.808650,44411999,8519680
24.392037,349281.201894,44411999,8519680
24.433922,348682.458755,44415999,8519680
24.439460,348603.447048,44415999,8519680
25.231460,337660.999403,44327999,8519680
25.569691,333194.484048,44291999,8519680
25.587422,332963.594379,44295999,8519680
25.771268,330588.312535,44303999,8519680
25.795306,330280.245561,44307999,8519680
25.799499,330226.567578,44299999,8519680
25.815691,330019.444376,44299999,8519680
25.883576,329153.900528,44287999,8519680
29.036845,293409.287407,43827999,8519680
29.064499,293130.117261,43823999,8519680
29.009576,293685.092123,43831999,8519680
29.016076,293619.302624,43831999,8519680
28.990730,293876.007952,43835999,8519680
29.103537,292736.927474,43815999,8519680
29.831806,285590.486878,43687999,8519680
29.081306,292960.708161,43819999,8519680
29.136922,292401.510359,43799999,8519680
30.060806,283414.889142,43655999,8519680
29.111076,292661.116339,43811999,8519680
29.057037,293205.394617,43823999,8519680
29.083076,292942.878532,43819999,8519680
29.489691,288903.671456,43739999,8519680
29.147922,292291.162300,43791999,8519680
29.113422,292637.533300,43807999,8519680
29.484460,288954.927443,43743999,8519680
29.497768,288824.564625,43735999,8519680
29.844883,285465.350962,43683999,8519680
29.842806,285485.218783,43687999,8519680
29.892768,285008.066165,43663999,8519680
30.137576,282692.941197,43635999,8519680
30.047499,283540.403812,43655999,8519680
28.919230,294602.587967,43891999,8519680
28.958999,294198.014234,43887999,8519680
28.969345,294092.945491,43883999,8519680
28.983037,293954.011790,43879999,8519680
29.002537,293756.370348,43875999,8519680
28.964960,294137.468168,43883999,8519680
29.072114,293053.336266,43859999,8519680
29.051999,293256.240302,43859999,8519680
29.358999,290189.730243,43819999,8519680
29.830768,285600.424367,43723999,8519680
29.381999,289962.571982,43815999,8519680
29.683691,287015.519734,43759999,8519680
29.375230,290029.388706,43815999,8519680
29.337614,290401.257580,43823999,8519680
29.442537,289366.368122,43795999,8519680
29.476576,289032.213239,43783999,8519680
29.430614,289483.596910,43803999,8519680
29.436653,289424.208656,43799999,8519680
29.508383,288720.666259,43767999,8519680
29.679383,287057.180400,43763999,8519680
29.754422,286333.238132,43747999,8519680
29.810576,285793.873959,43727999,8519680
29.735306,286517.313795,43755999,8519680
29.783037,286058.134367,43731999,8519680
29.879345,285136.103218,43699999,8519680
29.859806,285322.684280,43711999,8519680
29.885730,285075.184712,43699999,8519680
