rtt,thput,total_time,payload_size
0.018000,4551111.111111,24000,81920
0.018400,4452173.913043,52000,81920
0.019600,4179591.836735,44000,81920
0.034400,2381395.348837,48000,81920
0.034800,2354022.988506,48000,81920
0.040400,2027722.772277,48000,81920
0.033600,2438095.238095,36000,81920
0.029200,2805479.452055,32000,81920
0.028000,2925714.285714,40000,81920
0.015200,5389473.684211,24000,81920
0.024000,3413333.333333,56000,81920
0.045600,1796491.228070,76000,81920
0.047200,1735593.220339,92000,81920
0.052000,1575384.615385,60000,81920
0.054800,1494890.510949,84000,81920
0.102800,796887.159533,124000,81920
0.056400,1452482.269504,104000,81920
0.057200,1432167.832168,64000,81920
0.168400,486460.807601,276000,81920
0.130400,628220.858896,280000,81920
0.173600,471889.400922,276000,81920
0.340000,240941.176471,460000,81920
0.376400,217640.807651,524000,81920
0.454000,180440.528634,628000,81920
0.570000,143719.298246,656000,81920
0.624400,131197.950032,688000,81920
0.609600,134383.202100,664000,81920
0.618800,132385.261797,660000,81920
0.625200,131030.070377,656000,81920
0.635600,128886.091882,664000,81920
0.642000,127601.246106,668000,81920
0.642400,127521.793275,672000,81920
0.640000,128000.000000,664000,81920
0.645600,126889.714994,668000,81920
0.643200,127363.184080,664000,81920
0.646000,126811.145511,668000,81920
0.601200,136260.811710,624000,81920
0.605600,135270.805812,628000,81920
0.611600,133943.754088,636000,81920
0.617600,132642.487047,644000,81920
0.613600,133507.170795,640000,81920
0.619200,132299.741602,644000,81920
0.576000,142222.222222,612000,81920
0.632000,129620.253165,660000,81920
0.624800,131113.956466,656000,81920
0.622000,131704.180064,648000,81920
0.629600,130114.358323,656000,81920
0.635200,128967.254408,660000,81920
0.642000,127601.246106,668000,81920
0.645200,126968.381897,672000,81920
0.646800,126654.298083,672000,81920
0.645200,126968.381897,672000,81920
0.643600,127284.027346,668000,81920
0.649600,126108.374384,672000,81920
0.655600,124954.240390,680000,81920
0.645200,126968.381897,668000,81920
0.642800,127442.439328,664000,81920
0.648400,126341.764343,672000,81920
0.642000,127601.246106,664000,81920
0.636800,128643.216080,660000,81920
0.640400,127920.049969,660000,81920
0.641200,127760.449158,660000,81920
0.642000,127601.246106,660000,81920
0.646800,126654.298083,664000,81920
0.602000,136079.734219,620000,81920
0.637600,128481.806775,652000,81920
0.634000,129211.356467,652000,81920
0.634000,129211.356467,652000,81920
0.634800,129048.519219,660000,81920
0.637200,128562.460766,664000,81920
0.640800,127840.199750,664000,81920
0.626000,130862.619808,648000,81920
0.611200,134031.413613,632000,81920
0.592400,138284.942606,612000,81920
0.595200,137634.408602,612000,81920
0.591200,138565.629229,608000,81920
0.585600,139890.710383,600000,81920
0.589200,139035.980991,604000,81920
0.589200,139035.980991,604000,81920
0.586000,139795.221843,604000,81920
0.569200,143921.293043,588000,81920
0.572400,143116.701607,588000,81920
0.555200,147550.432277,568000,81920
0.554800,147656.813266,564000,81920
0.549200,149162.418063,560000,81920
0.536400,152721.849366,544000,81920
0.606800,135003.295979,612000,81920
0.588000,139319.727891,592000,81920
0.014400,5688888.888889,24000,81920
0.017600,4654545.454545,24000,81920
0.028800,2844444.444444,56000,81920
0.018000,4551111.111111,28000,81920
0.039600,2068686.868687,64000,81920
0.044000,1861818.181818,80000,81920
0.079600,1029145.728643,80000,81920
0.146800,558038.147139,300000,81920
0.164000,499512.195122,300000,81920
0.337200,242941.874259,588000,81920
0.392400,208766.564730,624000,81920
0.400800,204391.217565,620000,81920
0.402400,203578.528827,616000,81920
0.508400,161132.966168,608000,81920
0.498400,164365.971108,592000,81920
0.502400,163057.324841,592000,81920
0.531600,154100.827690,596000,81920
0.594400,137819.650067,624000,81920
0.560800,146077.032810,592000,81920
0.574000,142717.770035,600000,81920
0.562000,145765.124555,592000,81920
0.571200,143417.366947,600000,81920
0.567600,144326.990839,600000,81920
0.570400,143618.513324,600000,81920
0.474000,172827.004219,704000,81920
0.530800,154333.082140,564000,81920
0.577600,141828.254848,608000,81920
0.576400,142123.525330,604000,81920
0.579200,141436.464088,608000,81920
0.578000,141730.103806,604000,81920
0.580800,141046.831956,604000,81920
0.559200,146494.992847,584000,81920
0.579200,141436.464088,604000,81920
0.583200,140466.392318,604000,81920
0.573600,142817.294282,600000,81920
0.590400,138753.387534,612000,81920
0.587200,139509.536785,608000,81920
0.584400,140177.960301,604000,81920
0.585200,139986.329460,604000,81920
0.565600,144837.340877,588000,81920
0.572000,143216.783217,592000,81920
0.572800,143016.759777,592000,81920
0.577200,141926.541927,600000,81920
0.580400,141144.038594,604000,81920
0.572000,143216.783217,592000,81920
0.565200,144939.844303,588000,81920
0.568800,144022.503516,592000,81920
0.572000,143216.783217,592000,81920
0.573600,142817.294282,596000,81920
0.574400,142618.384401,596000,81920
0.457200,179177.602800,480000,81920
0.576000,142222.222222,596000,81920
0.574800,142519.137091,596000,81920
0.577200,141926.541927,596000,81920
0.581600,140852.819807,600000,81920
0.582000,140756.013746,600000,81920
0.578400,141632.088520,596000,81920
0.575600,142321.056289,592000,81920
0.572000,143216.783217,588000,81920
0.599600,136624.416278,616000,81920
0.556400,147232.207045,572000,81920
0.556800,147126.436782,572000,81920
0.552400,148298.334540,568000,81920
0.556400,147232.207045,572000,81920
0.548400,149380.014588,564000,81920
0.539600,151816.160119,556000,81920
0.540000,151703.703704,556000,81920
0.540000,151703.703704,556000,81920
0.523600,156455.309396,540000,81920
0.523600,156455.309396,540000,81920
0.524000,156335.877863,540000,81920
0.482800,169676.884838,496000,81920
0.478000,171380.753138,492000,81920
0.477200,171668.063705,488000,81920
0.468000,175042.735043,476000,81920
0.466800,175492.716367,476000,81920
0.650800,125875.845114,660000,81920
0.630800,129866.835764,636000,81920
0.016000,5120000.000000,24000,81920
0.019600,4179591.836735,48000,81920
0.030000,2730666.666667,40000,81920
0.030800,2659740.259740,40000,81920
0.034000,2409411.764706,68000,81920
