n_pkt,thput
1,640000
1,2560000
1,121904
1,2560000
1,42666
1,40000
1,2560000
1,160000
1,853333
1,2560000
1,365714
1,2560000
1,65641
1,512000
1,2560000
1,2560000
1,40000
1,40634
1,170666
1,58181
1,67368
1,170666
1,134736
1,56888
1,23272
1,65641
1,75294
1,853333
1,116363
1,102400
1,2560000
1,65641
1,853333
1,640000
1,320000
1,284444
1,232727
1,2560000
1,2560000
1,1280000
1,2560000
1,2560000
1,2560000
1,2560000
1,853333
1,2560000
1,640000
1,365714
1,30117
1,2560000
1,853333
1,64000
1,80000
1,65641
1,41290
1,69189
1,73142
1,284444
1,19692
1,853333
1,15802
1,60952
1,46545
1,32405
1,98461
1,94814
1,48301
1,39384
1,59534
1,32820
1,102400
1,2560000
1,2560000
1,2560000
1,30476
1,36056
1,32000
1,73142
1,2560000
1,640000
1,75294
1,69189
1,23703
1,52244
1,24380
1,20480
1,41290
1,48301
1,38208
1,41290
1,29425
1,12929
1,17777
1,15238
1,13264
1,17777
1,17902
1,17534
1,13195
1,17902
1,17655
1,17297
1,10322
1,18028
1,18028
1,18028
1,21512
1,19248
1,10987
1,18156
1,26666
1,17414
1,14712
1,14797
1,17655
1,17414
1,18285
1,16953
1,32000
1,11689
1,16732
1,256000
1,71111
1,18823
1,73142
1,16842
1,102400
1,121904
1,16732
1,18156
1,196923
1,17902
1,106666
1,116363
1,134736
1,102400
1,32405
1,21880
1,25098
1,15421
1,16732
1,16732
1,18028
1,51200
1,426666
1,512000
1,17655
1,426666
1,365714
1,365714
1,365714
1,426666
1,320000
1,426666
1,640000
1,426666
1,426666
1,426666
1,365714
1,426666
1,426666
1,365714
1,853333
1,365714
1,426666
1,2560000
1,16202
1,365714
1,365714
1,320000
1,142222
1,182857
1,284444
1,640000
1,512000
1,232727
1,182857
1,182857
1,196923
1,14970
1,170666
1,160000
1,170666
1,150588
1,150588
1,73142
1,116363
1,134736
1,128000
1,106666
1,121904
1,111304
1,116363
1,128000
1,142222
1,134736
1,213333
1,98461
1,102400
1,106666
1,102400
1,71111
1,67368
1,94814
1,94814
1,88275
1,91428
1,98461
1,102400
1,102400
1,98461
1,94814
1,94814
1,91428
1,98461
1,91428
1,98461
1,102400
1,98461
1,88275
1,85333
1,85333
1,64000
1,82580
1,85333
1,88275
1,82580
1,80000
1,80000
1,59534
1,85333
1,60952
1,67368
1,77575
1,75294
1,75294
1,58181
1,80000
1,85333
1,88275
1,88275
1,88275
1,82580
1,85333
1,82580
1,85333
1,85333
1,82580
1,31604
1,82580
1,116363
1,67368
1,73142
1,59534
1,62439
1,56888
1,82580
1,30843
1,80000
1,31604
1,80000
1,80000
1,77575
1,82580
1,80000
1,98461
1,91428
1,91428
1,88275
1,85333
1,88275
1,91428
1,91428
1,94814
1,32820
1,134736
1,128000
1,150588
1,150588
1,150588
1,142222
1,142222
1,160000
1,38787
1,170666
1,170666
1,41967
1,256000
1,256000
1,256000
1,284444
1,284444
1,284444
1,284444
1,284444
1,320000
1,320000
1,320000
1,320000
1,284444
1,320000
1,365714
1,640000
1,23703
1,640000
1,1280000
1,1280000
1,1280000
1,2560000
1,1280000
1,1280000
1,1280000
1,853333
1,853333
1,853333
1,1280000
1,47407
1,853333
1,853333
1,853333
1,853333
1,853333
1,853333
1,640000
1,365714
1,426666
1,1280000
1,1280000
1,426666
1,853333
1,2560000
1,1280000
1,1280000
1,640000
1,1280000
1,853333
1,640000
1,640000
1,853333
1,1280000
1,853333
1,2560000
1,2560000
1,1280000
1,853333
1,2560000
1,2560000
1,1280000
1,2560000
1,1280000
1,320000
1,1280000
1,1280000
1,2560000
1,2560000
1,2560000
1,1280000
1,1280000
1,853333
1,640000
1,853333
1,853333
1,853333
1,1280000
1,853333
1,853333
1,1280000
1,853333
1,1280000
1,1280000
1,2560000
1,2560000
1,2560000
1,1280000
1,2560000
1,2560000
1,2560000
1,512000
1,853333
1,1280000
1,853333
1,2560000
1,2560000
1,853333
1,426666
1,1280000
1,1280000
1,853333
1,2560000
1,1280000
1,2560000
1,2560000
1,1280000
1,2560000
1,1280000
1,640000
1,1280000
1,853333
1,1280000
1,512000
1,512000
1,1280000
1,2560000
1,365714
1,2560000
1,365714
1,1280000
1,1280000
1,1280000
1,2560000
1,2560000
1,1280000
1,1280000
1,853333
1,1280000
1,1280000
1,853333
1,2560000
1,2560000
1,2560000
1,640000
1,1280000
1,2560000
1,1280000
1,2560000
1,1280000
1,2560000
1,853333
1,426666
1,2560000
1,512000
1,426666
1,2560000
1,426666
1,1280000
1,365714
1,2560000
1,512000
1,853333
1,2560000
1,512000
1,365714
1,256000
1,2560000
1,2560000
1,1280000
1,1280000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,1280000
1,1280000
1,853333
1,853333
1,1280000
1,1280000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,1280000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,1280000
1,2560000
1,2560000
1,1280000
1,1280000
1,2560000
1,2560000
1,2560000
1,2560000
1,853333
1,853333
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,1280000
1,853333
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,1280000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,1280000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,1280000
1,853333
1,853333
1,640000
1,1280000
1,2560000
1,2560000
1,2560000
1,2560000
1,1280000
1,2560000
1,1280000
1,1280000
1,853333
1,1280000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,1280000
1,853333
1,1280000
1,853333
1,640000
1,1280000
1,1280000
1,1280000
1,2560000
1,2560000
1,2560000
1,2560000
1,1280000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,1280000
1,1280000
1,2560000
1,1280000
1,1280000
1,1280000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,1280000
1,1280000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,1280000
1,2560000
1,2560000
1,2560000
1,1280000
1,2560000
1,2560000
1,2560000
1,1280000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,1280000
1,1280000
1,2560000
1,2560000
1,1280000
1,1280000
1,853333
1,2560000
1,2560000
1,2560000
1,1280000
1,1280000
1,1280000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,1280000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,1280000
1,2560000
1,2560000
1,426666
1,365714
1,232727
1,320000
1,284444
1,284444
1,320000
1,853333
1,365714
1,365714
1,284444
1,121904
1,160000
