n_pkt,thput
5,172972
5,106666
5,193939
5,148837
5,130612
5,86486
5,86486
5,200000
5,168421
5,81012
5,133333
5,457142
5,68817
5,68817
5,213333
5,73563
5,71910
5,69565
5,68085
5,68817
5,914285
5,69565
5,71910
5,77108
5,533333
5,73563
5,84210
5,164102
5,63366
5,136170
5,74418
5,206451
5,256000
5,182857
5,492307
5,581818
5,77108
5,65979
5,72727
5,61538
5,90140
5,246153
5,152380
5,75294
5,246153
5,69565
5,67368
5,62745
5,59813
5,206451
5,492307
5,86486
5,123076
5,139130
5,95522
5,355555
5,100000
5,91428
5,123076
5,80000
5,71111
5,108474
5,65306
5,177777
5,85333
5,101587
5,87671
5,237037
5,85333
5,91428
5,94117
5,98461
5,85333
5,114285
5,136170
5,128000
5,278260
5,74418
5,136170
5,145454
5,160000
5,94117
5,123076
5,711111
5,110344
5,164102
5,106666
5,80000
5,100000
5,106666
5,108474
5,336842
5,114285
5,108474
5,206451
5,177777
5,152380
5,91428
5,182857
5,104918
5,114285
5,246153
5,145454
5,152380
5,86486
5,139130
5,114285
5,110344
5,108474
5,278260
5,128000
5,77108
5,90140
5,112280
5,110344
5,96969
5,79012
5,188235
5,168421
5,213333
5,172972
5,128000
5,172972
5,156097
5,193939
5,200000
5,177777
5,148837
5,278260
5,130612
5,106666
5,246153
5,266666
5,304761
5,142222
5,256000
5,160000
5,246153
5,246153
5,177777
5,142222
5,98461
5,220689
5,200000
5,237037
5,206451
5,200000
5,220689
5,156097
5,266666
5,182857
5,246153
5,336842
5,492307
5,304761
5,188235
5,290909
5,457142
5,304761
5,336842
5,355555
5,168421
5,256000
5,320000
5,304761
5,290909
5,100000
5,200000
5,304761
5,213333
5,160000
5,220689
5,492307
5,213333
5,336842
5,278260
5,711111
5,376470
5,492307
5,278260
5,640000
5,533333
5,246153
5,376470
5,457142
5,400000
5,426666
5,266666
5,355555
5,336842
5,457142
5,91428
5,246153
5,266666
5,376470
5,278260
5,376470
5,914285
5,290909
5,246153
5,98461
5,112280
5,220689
5,76190
5,85333
5,83116
5,103225
5,33333
5,78048
5,69565
5,86486
5,64000
5,320000
5,82051
5,72727
5,118518
5,457142
5,47761
5,130612
5,77108
5,91428
5,79012
5,213333
5,182857
5,70329
5,95522
5,65306
5,278260
5,110344
5,64646
5,98461
5,79012
5,44755
5,86486
5,38554
5,67368
5,62135
5,65979
5,53333
5,72727
5,123076
5,77108
5,65979
5,73563
5,59813
5,73563
5,65979
5,73563
5,72727
5,172972
5,82051
5,63366
5,65979
5,88888
5,76190
5,152380
5,82051
5,87671
5,81012
5,130612
5,46043
5,116363
5,53333
5,69565
5,84210
5,44444
5,26778
5,76190
5,72726
5,75294
5,139130
5,70329
5,160000
5,104918
5,91428
5,110344
5,86486
5,101587
5,116363
5,79012
5,177777
5,168421
5,112280
5,94117
5,48854
5,182857
5,103225
5,27705
5,88888
5,81012
5,69565
5,103225
5,133333
5,75294
5,86486
5,94117
5,64646
5,79012
5,83116
5,94117
5,95522
5,110344
5,101587
5,136170
5,87671
5,101587
5,82051
5,142222
5,120754
5,83116
5,168421
5,77108
5,76190
5,94117
5,81012
5,106666
5,164102
5,49230
5,220689
5,118518
5,400000
5,62745
5,114285
5,73563
5,96969
5,104918
5,80000
5,145454
5,118518
5,156097
5,114285
5,98461
5,206451
5,164102
5,193939
5,44137
5,76190
5,25098
5,118518
5,177777
5,246153
5,139130
5,82051
5,133333
5,71111
5,188235
5,182857
5,21621
5,100000
5,136170
5,376470
5,533333
5,148837
5,336842
5,148837
5,86486
5,304761
5,148837
5,108474
5,133333
5,123076
5,86486
5,148837
5,103225
5,172972
5,136170
5,246153
5,256000
5,139130
5,160000
5,75294
5,139130
5,123076
5,114285
5,75294
5,206451
5,213333
5,246153
5,376470
5,426666
5,164102
5,148837
5,168421
5,182857
5,177777
5,130612
5,125490
5,139130
5,426666
5,376470
5,193939
5,182857
5,220689
5,256000
5,193939
5,336842
5,116363
5,139130
5,145454
5,188235
5,914285
5,320000
5,457142
5,336842
5,492307
5,581818
5,400000
5,188235
5,123076
5,133333
5,116363
5,130612
5,114285
5,130612
5,116363
5,136170
5,142222
5,133333
5,148837
5,130612
5,84210
5,65979
5,112280
5,73563
5,110344
5,51200
5,41830
5,46043
5,65979
5,64646
5,52892
5,56637
5,59813
5,67368
5,55172
5,60952
5,65979
5,81012
5,42953
5,83116
5,57142
5,76190
5,65306
5,58715
5,75294
5,213333
5,85333
5,95522
5,90140
5,54700
5,91428
5,79012
5,81012
5,77108
5,88888
5,57142
5,51200
5,57657
5,54237
5,41830
5,87671
5,48120
5,45390
5,56140
5,54237
5,59259
5,91428
5,27825
5,101587
5,86486
5,103225
5,118518
5,193939
5,100000
5,76190
5,31683
5,54237
5,65979
5,57142
5,52032
5,56140
5,60377
5,40000
5,60377
5,86486
5,70329
5,58181
5,71910
5,63366
5,67368
5,77108
5,125490
5,49612
5,74418
5,80000
5,80000
5,77108
5,73563
5,56140
5,55172
5,54237
5,46043
5,54700
5,39505
5,79012
5,54700
5,81012
5,64000
5,83116
5,72727
5,71111
5,65306
5,92753
5,136170
5,104918
5,64646
5,60376
5,256000
5,98461
5,78048
5,59259
5,78048
5,94117
5,88888
5,48484
5,120754
5,160000
5,64646
5,74418
5,68085
5,91428
5,78048
5,64646
5,66666
5,96969
5,62745
5,82051
5,65979
5,108474
5,84210
5,96969
5,123076
5,120754
5,156097
5,104918
5,110344
5,100000
5,79012
5,110344
5,116363
5,100000
5,142222
5,106666
5,116363
5,80000
5,75294
5,88888
5,75294
5,49612
5,118518
5,104918
5,80000
5,123076
5,58715
5,95522
5,63366
5,55172
5,39506
5,51200
5,76190
5,58181
5,71910
5,64000
5,91428
5,70329
5,85333
5,84210
5,90140
5,139130
5,177777
5,100000
5,182857
5,79012
5,79012
5,70329
5,44444
5,120754
5,139130
5,213333
5,78048
5,74418
5,78048
5,457142
5,133333
5,640000
5,1066666
5,914285
5,1280000
5,711111
5,355555
5,533333
5,42666
5,355555
5,237037
5,400000
5,41558
5,376470
5,57657
5,70329
5,74418
5,266666
5,200000
5,237037
5,125490
5,200000
5,640000
5,213333
5,213333
5,164102
5,125490
5,142222
5,112280
5,148837
5,50000
5,156097
5,82051
5,52032
5,116363
5,57657
5,228571
5,46715
5,160000
5,85333
5,49230
5,133333
5,100000
5,80000
5,100000
5,94117
5,101587
5,61538
5,118518
5,114285
5,114285
5,130612
5,72727
5,164102
5,156097
5,81012
5,116363
5,139130
5,101587
5,94117
5,90140
5,581818
5,426666
5,114285
5,68817
5,156097
5,65979
5,100000
5,86486
5,104918
5,118518
5,75294
5,142222
5,65979
5,123076
5,40764
5,39263
5,101587
5,100000
5,136170
5,100000
5,145454
5,60952
5,148837
5,47761
5,164102
5,160000
5,112280
5,62135
5,92753
5,168421
5,156097
5,87671
5,101587
5,56140
5,88888
5,82051
5,123076
5,86486
5,152380
5,142222
5,96969
5,160000
5,200000
5,193939
5,266666
5,193939
5,256000
5,142222
5,193939
5,110344
5,160000
5,177777
5,206451
5,290909
5,177777
5,182857
5,152380
5,106666
5,188235
5,76190
5,84210
5,120754
5,41025
5,63366
5,106666
5,50000
5,92753
5,33333
5,74418
5,59813
5,37426
5,106666
5,53781
5,59259
5,94117
5,90140
5,114285
5,55172
5,72727
5,66666
5,54700
5,68085
5,67368
5,55652
5,68085
5,52892
5,61538
5,48854
5,88888
5,106666
5,114285
5,320000
5,168421
5,193939
5,78048
5,76190
5,220689
5,96969
5,237037
5,106666
5,112280
5,116363
5,168421
5,112280
5,213333
5,120754
5,177777
5,177777
5,94117
5,118518
5,103225
5,118518
5,133333
5,193939
5,84210
5,125490
5,100000
5,125490
5,80000
5,130612
5,112280
5,94117
5,66666
5,90140
5,83116
5,82051
5,112280
5,110344
5,104918
5,123076
5,152380
5,188235
5,106666
5,213333
5,164102
5,112280
5,104918
5,139130
5,355555
5,168421
5,213333
5,83116
5,278260
5,228571
5,213333
5,120754
5,492307
5,237037
5,68085
5,533333
5,90140
5,172972
5,96969
5,56637
5,220689
5,55172
5,62745
5,87671
5,69565
5,81012
5,72727
5,72727
5,36158
5,37209
5,91428
