n_pkt,thput
5,10666666
5,4266666
25,6201550
25,8205128
25,5079365
50,10094637
50,7048458
50,7297605
100,7689996
100,6369743
100,5914972
200,5378165
200,5797774
200,5292003
400,2864115
400,2820120
400,2773752
800,2603974
800,2496529
800,2474741
1600,1336803
1600,1332241
1600,1320552
5,12800000
5,6400000
5,2285714
25,8290155
25,11347517
25,7476635
50,7119021
50,6015037
50,6213592
100,4263824
100,3799346
100,3974538
200,5480625
200,5490616
200,6411621
400,4151084
400,3951989
400,3885705
800,2117572
800,2076597
800,2056810
1600,1332593
1600,1306267
1600,1300899
5,3368421
5,2560000
5,8000000
25,8000000
25,5211726
25,4312668
50,7591933
50,6054872
50,7079646
100,6072106
100,5995316
100,6479372
200,5005621
200,5354808
200,4902336
400,3828717
400,4063169
400,3891760
800,2469392
800,2441190
800,2428489
1600,1258305
1600,1238883
1600,1263189
5,21333333
5,16000000
5,3555555
25,6374501
25,6299212
25,6015037
50,9552238
50,6374501
50,6231742
100,6064913
100,5875602
100,7516147
200,5849757
200,5484147
200,4755491
400,3624746
400,3389465
400,3282419
800,2482311
800,2460204
800,2410904
1600,1330652
1600,1312203
1600,1320680
5,16000000
5,4266666
5,3555555
25,4938271
25,3883495
25,3200000
50,7174887
50,5959031
50,5855443
100,6128800
100,5863490
100,6505717
200,5506856
200,5232231
200,4900224
400,4328391
400,3840960
400,3901286
800,2442733
800,2538627
800,2469910
1600,1258709
1600,1246144
1600,1221337
