n_pkt,thput
5,2000000
5,2206896
5,2133333
5,2370370
25,6015037
25,2698145
25,2787456
50,2230742
50,1719505
50,1810466
50,1674954
100,2517455
100,2335553
100,2262483
100,2222029
200,3317781
200,2914472
200,2926634
400,1548207
400,1457998
400,1511879
400,1447887
800,961092
800,953595
800,941849
800,936705
1600,580029
1600,579379
1600,583717
1600,576093
5,1882352
5,2064516
5,1939393
5,2206896
25,3720930
25,2472952
25,2653399
25,2342606
50,1907600
50,2447418
50,1757276
50,1706666
100,2654775
100,2407598
100,2324736
100,2287961
200,1461416
200,1541518
200,1553256
200,1493277
400,1363583
400,1307816
400,1313048
400,1284846
800,1006839
800,980439
800,986026
800,975020
1600,587070
1600,587621
1600,584878
1600,584256
5,4923076
5,2666666
5,2206896
5,2064516
25,3206412
25,2213001
25,2472952
50,2244039
50,2421490
50,2309635
100,1869568
100,1702467
100,1630677
100,1659320
200,1656770
200,1624133
200,1659589
200,1612674
400,1582719
400,1539913
400,1521873
400,1497415
800,979995
800,994296
800,991627
800,973057
1600,591186
1600,596836
1600,592504
1600,593156
5,2133333
5,1641025
5,1560975
5,3764705
25,3340292
25,2826855
25,2406015
25,2279202
50,2316322
50,2494154
50,2507836
50,2270308
100,2065015
100,1803451
100,1754145
100,1728445
200,2062894
200,2123732
200,1999453
200,1945362
400,1419039
400,1415743
400,1366289
400,1377140
800,929348
800,918408
800,911485
800,918424
1600,1016377
1600,1014495
1600,1022621
5,1333333
5,1333333
5,1185185
25,2721088
25,1972872
25,1849710
25,1793721
50,3487738
50,2582728
50,2487368
100,2529644
100,2224732
100,2347977
100,2206325
200,1657708
200,1553138
200,1523401
200,1512332
400,1394971
400,1328386
400,1337264
400,1335594
800,928592
800,938371
800,943415
800,932537
1600,984871
1600,980039
1600,972999
