rtt,thput,total_time,total_data
87.768498,97069.907702,130571998,8519680
87.815921,97017.487296,130543998,8519680
87.836883,96994.334373,130551998,8519680
87.856267,96972.934213,130547998,8519680
87.883960,96942.377198,130543998,8519680
88.028614,96783.075558,130543998,8519680
88.080075,96726.529808,130543998,8519680
89.006729,95719.504533,130795998,8519680
88.704806,96045.303340,130783998,8519680
89.109960,95608.616590,130787998,8519680
89.139460,95576.975674,130771998,8519680
89.284114,95422.126270,130731998,8519680
89.320421,95383.339046,130723998,8519680
89.359421,95341.709969,130731998,8519680
89.341344,95361.001061,130731998,8519680
90.384844,94260.050944,130951998,8519680
89.993114,94670.354445,130947998,8519680
89.993960,94669.464484,130951998,8519680
90.420229,94223.163270,130947998,8519680
90.460767,94180.939235,130935998,8519680
90.508537,94131.230958,130927998,8519680
90.526998,94112.034953,130923998,8519680
90.557998,94079.818328,130915998,8519680
91.227575,93389.306906,131091998,8519680
91.868037,92738.239307,131087998,8519680
91.777960,92829.258789,131083998,8519680
91.845767,92760.725707,131071998,8519680
91.859190,92747.170969,131067998,8519680
91.884614,92721.508304,131059998,8519680
91.945306,92660.303942,131059998,8519680
92.009075,92596.083593,131059998,8519680
91.630498,92978.649969,131443998,8519680
92.501306,92103.348249,131267998,8519680
92.489306,92115.298173,131263998,8519680
92.609229,91996.014782,131239998,8519680
92.637614,91967.826373,131215998,8519680
93.150037,91461.906773,131187998,8519680
93.697037,90927.955385,131175998,8519680
94.968844,89710.263294,131171998,8519680
95.001344,89679.573375,131163998,8519680
95.039229,89643.824867,131167998,8519680
95.115998,89571.472509,131159998,8519680
93.514421,91105.520506,131407998,8519680
93.586306,91035.541033,131383998,8519680
93.589229,91032.697790,131387998,8519680
95.355652,89346.355683,131319998,8519680
95.731537,88995.541772,131279998,8519680
95.764613,88964.803732,131279998,8519680
95.817652,88915.558064,131267998,8519680
95.862537,88873.925796,131263998,8519680
95.899844,88839.352022,131247998,8519680
95.913652,88826.562458,131263998,8519680
95.937806,88804.198837,131255998,8519680
95.965729,88778.359616,131259998,8519680
96.007152,88740.055533,131247998,8519680
96.473229,88311.338682,131387998,8519680
96.924690,87899.997410,131371998,8519680
97.103613,87738.032981,131387998,8519680
96.229575,88534.943649,131559998,8519680
97.260844,87596.196471,131311998,8519680
97.882460,87039.904800,131371998,8519680
97.909344,87016.005337,131371998,8519680
98.273613,86693.464705,131711998,8519680
98.545498,86454.279220,131419998,8519680
98.582306,86421.999502,131411998,8519680
98.631383,86378.997646,131411998,8519680
99.144037,85932.349113,131527998,8519680
99.257537,85834.086332,131491998,8519680
99.908152,85275.123495,131371998,8519680
100.008344,85189.691772,131435998,8519680
100.514075,84761.064557,131427998,8519680
100.550690,84730.199266,131395998,8519680
100.574729,84709.947367,131375998,8519680
104.173344,81783.685469,131287998,8519680
104.761498,81324.533943,131335998,8519680
104.768229,81319.309120,131335998,8519680
104.774267,81314.622798,131339998,8519680
104.778152,81311.607786,131335998,8519680
104.784998,81306.295392,131339998,8519680
104.783383,81307.548545,131291998,8519680
104.795036,81298.507307,131291998,8519680
104.806960,81289.257889,131283998,8519680
105.386344,80842.352781,131319998,8519680
105.391652,80838.281195,131319998,8519680
105.403806,80828.959820,131315998,8519680
105.407959,80825.775215,131311998,8519680
105.408536,80825.332780,131307998,8519680
105.417998,80818.078143,131303998,8519680
105.424844,80812.830038,131303998,8519680
105.439767,80801.392514,131299998,8519680
105.440306,80800.979466,131295998,8519680
106.022844,80357.021926,131259998,8519680
106.023190,80356.759686,131267998,8519680
106.034306,80348.335566,131259998,8519680
106.027036,80353.844844,131259998,8519680
106.029075,80352.299593,131251998,8519680
106.044921,80340.292771,131243998,8519680
106.623075,79904.654785,131191998,8519680
106.639421,79892.406768,131179998,8519680
106.623344,79904.453194,131235998,8519680
106.612806,79912.351242,131247998,8519680
106.625536,79902.810524,131223998,8519680
106.654306,79881.256740,131215998,8519680
48.371114,176131.564801,91719998,8519680
48.304537,176374.322768,91715998,8519680
48.408768,175994.563629,91699998,8519680
48.920537,174153.443982,91879998,8519680
48.937268,174093.903240,91875998,8519680
48.949306,174051.088692,91863998,8519680
48.901229,174222.206154,91863998,8519680
48.972229,173969.618577,91859998,8519680
48.974729,173960.737996,91851998,8519680
49.163575,173292.523988,91851998,8519680
49.258037,172960.201398,91831998,8519680
49.998614,170398.323442,92051998,8519680
50.059998,170189.379552,91987998,8519680
49.708229,171393.754543,91975998,8519680
49.714460,171372.272775,91975998,8519680
49.837806,170948.135237,91963998,8519680
49.778422,171152.070670,91963998,8519680
49.807691,171051.494838,91963998,8519680
49.764229,171200.884073,91963998,8519680
