rtt,thput,total_time,total_data
0.005192,1640924499.229584,7924000,8519680
0.004230,2014108747.044917,7976000,8519680
0.005384,1582407132.243685,7940000,8519680
0.005307,1605366497.079329,7904000,8519680
0.005115,1665626588.465298,7936000,8519680
0.005076,1678423955.870764,7948000,8519680
0.004307,1978100766.194567,7968000,8519680
0.004500,1893262222.222222,7952000,8519680
0.004884,1744406224.406224,7936000,8519680
0.004615,1846084507.042253,7944000,8519680
0.004615,1846084507.042253,7964000,8519680
0.004653,1831007951.859016,7952000,8519680
0.004807,1772348658.206782,7940000,8519680
0.005500,1549032727.272727,7904000,8519680
0.004230,2014108747.044917,7980000,8519680
0.004192,2032366412.213740,7972000,8519680
0.005153,1653343683.291287,7928000,8519680
0.004769,1786470958.272175,7956000,8519680
0.004615,1846084507.042253,7964000,8519680
0.005346,1593655069.210625,7940000,8519680
0.004692,1815788576.300085,7964000,8519680
0.003884,2193532440.782698,7984000,8519680
0.005076,1678423955.870764,7984000,8519680
0.005115,1665626588.465298,7924000,8519680
0.005346,1593655069.210625,7940000,8519680
0.005615,1517307212.822796,7944000,8519680
0.004615,1846084507.042253,7924000,8519680
0.005000,1703936000.000000,7948000,8519680
0.004538,1877408550.022036,7932000,8519680
0.005615,1517307212.822796,7960000,8519680
0.005269,1616944391.725185,7932000,8519680
0.004846,1758085018.572018,7960000,8519680
0.004807,1772348658.206782,7932000,8519680
0.004230,2014108747.044917,7964000,8519680
0.006038,1411010268.300762,7940000,8519680
0.005423,1571027106.767472,7980000,8519680
0.005384,1582407132.243685,7968000,8519680
0.005576,1527919655.667145,7976000,8519680
0.004615,1846084507.042253,8016000,8519680
0.004653,1831007951.859016,8024000,8519680
0.004807,1772348658.206782,7943999,8519680
0.004769,1786470958.272175,7967999,8519680
0.005423,1571027106.767472,7939999,8519680
0.004807,1772348658.206782,7943999,8519680
0.005115,1665626588.465298,7931999,8519680
0.005269,1616944391.725185,7911999,8519680
0.005000,1703936000.000000,7967999,8519680
0.004615,1846084507.042253,7967999,8519680
0.004769,1786470958.272175,7935999,8519680
0.004500,1893262222.222222,7983999,8519680
0.004846,1758085018.572018,7955999,8519680
0.004961,1717331183.229188,7963999,8519680
0.005692,1496781447.645819,7919999,8519680
0.004846,1758085018.572018,7939999,8519680
0.005038,1691083763.398174,7959999,8519680
0.005500,1549032727.272727,7927999,8519680
0.005153,1653343683.291287,7947999,8519680
0.005615,1517307212.822796,7943999,8519680
0.004884,1744406224.406224,7943999,8519680
0.004692,1815788576.300085,7939999,8519680
0.004923,1730587040.422507,7939999,8519680
0.004692,1815788576.300085,7959999,8519680
0.004884,1744406224.406224,7943999,8519680
0.004461,1909813943.062094,7967999,8519680
0.005423,1571027106.767472,7951999,8519680
0.004961,1717331183.229188,7915999,8519680
0.004423,1926222021.252544,7999999,8519680
0.004846,1758085018.572018,7947999,8519680
0.004615,1846084507.042253,7951999,8519680
0.004730,1801200845.665962,7975999,8519680
0.005153,1653343683.291287,7967999,8519680
0.004423,1926222021.252544,7947999,8519680
0.004576,1861818181.818182,7987999,8519680
0.004807,1772348658.206782,7935999,8519680
0.004961,1717331183.229188,7987999,8519680
0.005192,1640924499.229584,7931999,8519680
0.004115,2070396111.786148,8003999,8519680
0.005000,1703936000.000000,7959999,8519680
0.005000,1703936000.000000,7999999,8519680
0.005384,1582407132.243685,7983999,8519680
