n_pkt,thput
5,537815
5,306220
5,397515
5,496124
5,81632
5,74941
5,49459
5,36994
5,37339
5,50196
5,49844
5,303317
5,235294
5,93158
5,60894
5,49497
5,41104
5,52674
5,51654
5,50235
5,49844
5,771084
5,376470
5,347826
5,290909
5,217687
5,99224
5,73647
5,59204
5,49306
5,42695
5,54794
5,52287
5,51446
5,49004
5,54935
5,55507
5,64974
5,61068
5,58608
5,55797
5,326530
5,249027
5,175342
5,96822
5,51446
5,54841
5,41884
5,48743
5,771084
5,225352
5,122137
5,79900
5,58181
5,46109
5,38140
5,59757
5,528925
5,142222
5,93841
5,65439
5,50196
5,40050
5,248062
5,198142
5,161209
5,119402
5,186046
5,164948
5,147126
5,453900
5,212624
5,149184
5,229390
5,113475
5,75471
5,40531
5,31465
5,27130
5,447552
5,118518
5,78239
5,56737
5,44107
5,35595
5,292237
5,263374
5,244274
5,176795
5,102073
5,91690
5,51612
5,40790
5,123791
5,101748
5,94534
5,83009
5,60150
5,64000
5,60037
5,55895
5,49192
5,50552
5,47761
5,208469
5,85447
5,60548
5,48048
5,40025
5,280701
5,105263
5,70021
5,52074
5,41184
5,257028
5,214046
5,91690
5,62075
5,50274
5,36972
5,108291
5,89761
5,50235
5,39481
5,236162
5,113074
5,87431
5,69489
5,59095
5,435374
5,101910
5,68743
5,47868
5,36887
5,89136
5,79306
5,46343
5,33844
5,76009
5,53156
5,46410
5,43331
5,40738
5,331606
5,85447
5,60093
5,47372
5,44912
