n_pkt,thput
5,1684210
5,719101
5,2560000
5,1391304
5,800000
5,2666666
5,512000
5,621359
5,1066666
5,432432
5,1488372
5,1454545
5,1422222
5,1560975
5,659793
5,347826
5,321608
5,261224
5,400000
5,318407
5,228571
5,224561
5,320000
5,500000
5,271186
5,190476
5,109965
5,126482
5,95522
5,86369
5,70953
5,62683
5,67868
5,60206
5,59701
5,44630
5,39312
5,58023
5,57502
5,51077
5,49268
5,54008
5,51036
5,47904
5,64908
5,64192
5,63429
5,63116
5,62622
5,62135
5,61538
5,61127
5,60377
5,59813
5,59424
5,58769
5,58234
5,57399
5,56637
5,56091
5,55846
5,56239
5,56939
5,56140
5,55315
5,61955
5,61361
5,61244
5,58931
5,55846
5,52416
5,48929
5,69716
5,69264
5,69868
5,76463
5,75560
5,74074
5,73478
5,71910
5,70718
5,69189
5,68522
5,67796
5,66458
5,67156
5,66321
5,66252
5,64974
5,70407
5,68891
5,68891
5,68085
5,67581
5,66528
5,65372
5,65372
5,64128
5,62930
5,63872
5,64711
5,64711
5,67156
5,65979
5,64908
5,63745
5,62868
5,62378
5,60952
5,60093
5,59701
5,58715
5,60150
5,59095
5,59259
5,59095
5,59424
5,615384
5,474074
5,410256
5,432432
5,361581
5,400000
5,659793
5,383233
5,410256
5,309178
5,135881
5,195121
5,157248
5,278260
5,365714
5,288288
5,170666
5,133611
5,101910
5,62317
5,53511
5,48448
5,47477
5,43956
5,39000
5,50632
5,50473
5,50473
5,50274
5,49844
5,49573
5,50874
5,49960
5,49459
5,51159
5,50955
5,50914
5,50354
5,51446
5,51323
5,51779
5,51571
5,50996
5,53288
5,95952
5,92619
5,87074
5,81632
5,78431
5,76463
5,76009
5,77388
5,86838
5,86021
5,86838
5,85447
5,83989
5,117001
5,103559
5,91822
5,83879
5,77481
5,73394
5,71428
5,69945
5,69039
5,67940
5,68449
5,89510
5,86369
5,83989
5,81946
5,80100
5,77858
5,77015
5,76646
5,76372
5,75029
5,73988
5,75294
5,72976
5,71508
5,77108
5,86369
5,85790
5,84544
5,84880
5,83769
5,81946
5,84880
5,113074
5,984615
5,1103448
5,556521
5,477611
5,438356
5,653061
5,387878
5,284444
5,1163636
5,780487
5,609523
5,347826
5,156097
5,165803
5,153846
5,116152
5,96676
5,76281
5,47940
5,43448
5,55315
5,54375
5,54514
5,53377
5,53736
5,55220
5,55220
5,54468
5,53872
5,51696
5,51654
5,50196
5,49689
5,48558
5,50713
5,167979
5,162849
5,153477
5,146118
5,143497
5,129292
5,124271
5,125984
5,118299
5,117431
5,115315
5,587155
5,735632
5,566371
5,435374
5,248062
5,153110
5,76800
5,154216
5,118959
5,95238
5,50196
5,76281
5,59534
5,65306
5,48521
5,54654
5,52416
5,52202
5,47024
5,42328
5,54237
5,51948
5,48374
5,44137
5,50914
5,50552
5,49192
5,48156
5,48706
5,47442
5,48229
5,212624
5,556521
5,460431
5,277056
5,248062
5,221453
5,214046
5,277056
5,156097
5,142857
5,96385
5,72727
5,60263
5,52980
5,49042
5,49728
5,50314
5,355555
5,301886
5,217687
5,196319
5,179775
5,167101
5,168421
5,528925
5,633663
5,177777
5,387878
5,752941
5,474074
5,137931
5,99688
5,121442
5,248062
5,64321
5,75829
5,50592
5,46376
5,38300
5,44198
5,41025
5,50793
5,53288
5,52330
5,51738
5,52416
5,56990
5,57450
5,57091
5,941176
5,232727
5,152380
5,109215
5,81736
5,64128
5,53288
5,53067
5,185507
5,167539
5,159203
5,152380
5,148148
5,140969
5,121673
5,110726
5,98461
5,114695
