n_pkt,thput
1,2560000
1,853333
1,512000
1,284444
1,2560000
1,365714
1,853333
1,2560000
1,512000
1,512000
1,232727
1,426666
1,170666
1,213333
1,512000
1,1280000
1,213333
1,1280000
1,2560000
1,320000
1,512000
1,320000
1,170666
1,232727
1,128000
1,256000
1,150588
1,256000
1,256000
1,134736
1,196923
1,142222
1,142222
1,426666
1,196923
1,160000
1,196923
1,232727
1,142222
1,142222
1,80000
1,69189
1,62439
1,60952
1,62439
1,56888
1,60952
1,58181
1,55652
1,54468
1,52244
1,56888
1,73142
1,59534
1,59534
1,59534
1,64000
1,67368
1,65641
1,73142
1,75294
1,55652
1,60952
1,59534
1,98461
1,102400
1,106666
1,142222
1,142222
1,142222
1,142222
1,170666
1,196923
1,232727
1,284444
1,320000
1,284444
1,44912
1,2560000
1,320000
1,512000
1,284444
1,640000
1,284444
1,640000
1,853333
1,44137
1,53333
1,40000
1,55652
1,46545
1,128000
1,64000
1,640000
1,196923
1,182857
1,160000
1,116363
1,142222
1,160000
1,365714
1,365714
1,365714
1,170666
1,160000
1,256000
1,640000
1,170666
1,365714
1,365714
1,160000
1,365714
1,142222
1,196923
1,284444
1,196923
1,232727
1,1280000
1,150588
1,640000
1,640000
1,853333
1,320000
1,256000
1,182857
1,853333
1,106666
1,134736
1,121904
1,1280000
1,121904
1,116363
1,116363
1,365714
1,256000
1,150588
1,320000
1,232727
1,365714
1,426666
1,426666
1,853333
1,1280000
1,232727
1,320000
1,102400
1,853333
1,640000
1,284444
1,1280000
1,284444
1,512000
1,196923
1,640000
1,853333
1,853333
1,256000
1,426666
1,142222
1,106666
1,256000
1,102400
1,182857
1,640000
1,640000
1,73142
1,426666
1,53333
1,160000
1,256000
1,365714
1,426666
1,80000
1,98461
1,640000
1,94814
1,640000
1,853333
1,640000
1,853333
1,512000
1,28131
1,30843
1,18028
1,27234
1,19248
1,19248
1,121904
1,121904
1,512000
1,256000
1,91428
1,2560000
1,232727
1,2560000
1,106666
1,1280000
1,1280000
1,2560000
1,111304
1,853333
1,142222
1,232727
1,2560000
1,365714
1,106666
1,640000
1,2560000
1,1280000
1,2560000
1,196923
1,1280000
1,1280000
1,1280000
1,2560000
1,51200
1,1280000
1,2560000
1,49230
1,44912
1,38208
1,37647
1,28444
1,27526
1,20157
1,128000
1,23925
1,116363
1,45714
1,27826
1,32405
1,150588
1,150588
1,142222
1,512000
1,88275
1,106666
1,37101
1,14301
1,14222
1,17777
1,106666
1,150588
1,160000
1,150588
1,17655
1,160000
1,150588
1,160000
1,98461
1,98461
1,94814
1,94814
1,94814
1,91428
1,88275
1,88275
1,85333
1,75294
1,64000
1,85333
1,52244
1,49230
1,54468
1,51200
1,54468
1,55652
1,52244
1,53333
1,41290
1,40634
1,38208
1,40634
1,60952
1,71111
1,59534
1,44912
1,23063
1,40634
1,22857
1,41967
1,18962
1,15705
1,15329
1,14883
1,18285
1,17655
1,18417
1,17777
1,17902
1,111304
1,98461
1,232727
1,256000
1,320000
1,284444
1,88275
1,640000
1,160000
1,17414
1,82580
1,640000
1,82580
1,85333
1,640000
1,256000
1,2560000
1,2560000
1,10534
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
1,2560000
