n_pkt,thput
5,1066666
5,1280000
5,1600000
5,1280000
5,1066666
5,1600000
5,914285
5,1280000
5,1066666
5,172972
5,533333
5,2133333
5,6400000
5,1280000
5,800000
5,1280000
5,426666
5,1280000
5,1600000
5,246153
5,290909
5,355555
5,1600000
5,336842
5,376470
5,400000
5,492307
5,2133333
5,278260
5,1280000
5,1066666
5,400000
5,2133333
5,2133333
5,581818
5,1280000
5,800000
5,640000
5,800000
5,1280000
5,581818
5,426666
5,492307
5,581818
5,800000
5,800000
5,1280000
5,800000
5,457142
5,492307
5,533333
5,492307
5,800000
5,581818
5,581818
5,800000
5,1280000
5,1280000
5,1280000
5,1280000
5,1280000
5,1600000
5,1280000
5,206451
5,1066666
5,800000
5,1600000
5,1600000
5,1280000
5,256000
5,256000
5,246153
5,1066666
5,2133333
5,266666
5,3200000
5,355555
5,3200000
5,400000
5,1600000
5,376470
5,492307
5,304761
5,492307
5,426666
5,581818
5,914285
5,581818
5,426666
5,800000
5,640000
5,711111
5,711111
5,457142
5,1280000
5,1066666
5,2133333
5,1066666
5,426666
5,304761
5,533333
5,304761
5,304761
5,1280000
5,400000
5,492307
5,426666
5,336842
5,426666
5,457142
5,400000
5,355555
5,355555
5,400000
5,355555
5,400000
5,800000
5,711111
5,492307
5,533333
5,581818
5,376470
5,581818
5,266666
5,320000
5,400000
5,581818
5,246153
5,640000
5,336842
5,914285
5,355555
5,533333
5,156097
5,800000
5,1066666
5,800000
5,640000
5,1280000
5,800000
5,581818
5,581818
5,640000
5,640000
5,581818
5,2133333
5,1066666
5,1600000
5,492307
5,1600000
5,1066666
5,1280000
5,1600000
5,533333
5,1280000
5,1280000
5,3200000
5,160000
5,2133333
5,228571
5,206451
5,1280000
5,237037
5,1280000
5,237037
5,228571
5,1066666
5,278260
5,3200000
5,355555
5,800000
5,266666
5,320000
5,336842
5,914285
5,1066666
5,336842
5,6400000
5,1066666
5,1600000
5,1066666
5,1600000
5,400000
5,1600000
5,1280000
5,2133333
5,533333
5,1280000
5,800000
5,914285
5,533333
5,533333
5,533333
5,1280000
5,711111
5,711111
5,711111
5,400000
5,1280000
5,3200000
5,1280000
5,1280000
5,1280000
5,1280000
5,278260
5,266666
5,6400000
5,220689
5,6400000
5,1280000
5,1280000
5,266666
5,2133333
5,376470
5,2133333
5,533333
5,1600000
5,237037
5,492307
5,266666
5,3200000
5,2133333
5,1600000
5,3200000
5,800000
5,1280000
5,376470
5,2133333
5,400000
5,355555
5,320000
5,492307
5,581818
5,1280000
5,533333
5,492307
5,533333
5,581818
5,914285
5,1600000
5,1280000
5,711111
5,800000
5,1066666
5,800000
5,711111
5,914285
5,1280000
5,457142
