n_pkt,thput
5,130612
5,168421
5,73563
5,69565
5,130612
5,38787
5,95522
5,355555
5,64000
5,237037
5,457142
5,152380
5,68085
5,206451
5,136170
5,278260
5,100000
5,53333
5,29467
5,37209
5,20253
5,5785
5,17391
5,6606
5,13168
5,11307
5,10474
5,9682
5,9682
5,9208
5,8976
5,8432
5,8091
5,7565
5,7322
5,7150
5,7459
5,7424
5,7573
5,7738
5,7314
5,7297
5,7231
5,7158
5,7166
5,5760
5,5587
5,7331
5,6068
5,7174
5,7441
5,7655
5,7637
5,4526
5,7538
5,8951
5,7520
5,8194
5,8163
5,7407
5,7364
5,7331
5,7433
5,7591
5,7795
5,7748
5,8290
5,7940
5,7950
5,7960
5,7990
5,8020
5,8080
5,8421
5,8454
5,8398
5,8625
5,8579
5,8567
5,8660
5,9509
5,8815
5,8743
5,8767
5,8743
5,8767
5,8803
5,8755
5,8864
5,8926
5,8791
5,9129
5,8901
5,8951
5,8852
5,9052
5,8926
5,9129
5,9142
5,9467
5,5479
5,5428
5,237037
5,139130
5,123076
5,68817
5,52892
5,46043
5,34594
5,29223
5,24902
5,21768
5,19277
5,17204
5,15458
5,14035
5,12648
5,12284
5,11015
5,10792
5,10272
5,10078
5,10047
5,9907
5,9937
5,9800
5,9741
5,9580
5,9453
5,9481
5,9425
5,9302
5,9195
5,9065
5,8951
5,8827
5,8852
5,8767
5,8791
5,8743
5,8695
5,8660
5,8613
5,8695
5,8852
5,8815
5,8827
5,8791
5,8803
5,8719
5,8683
5,8888
5,8779
5,8803
5,8731
5,8683
5,8707
5,8731
5,8815
5,8803
5,8767
5,8976
5,8926
5,8963
5,8938
5,8926
5,6625
5,6604
5,6659
5,6652
5,9001
5,6618
5,7356
5,7331
5,7305
5,7223
5,7248
5,7166
5,7119
5,7166
5,7095
5,7111
5,7064
5,7087
5,6066
5,376470
5,213333
5,168421
5,148837
5,290909
5,492307
5,533333
5,35555
5,133333
5,182857
5,78048
5,103225
5,42105
5,14222
5,41290
5,68817
5,54700
5,59259
5,52892
5,65979
5,53333
5,64646
5,28444
5,37209
5,32000
5,14446
5,16753
5,11531
5,14446
5,13675
5,12284
5,9356
5,9221
5,8300
5,7881
5,7398
5,7390
5,7064
5,6400
5,6577
5,6673
5,6026
5,6557
5,6570
5,6517
5,6497
5,6432
5,6380
5,6368
5,6342
5,6355
5,6305
5,6243
5,6231
5,6231
5,6213
5,6225
5,6231
5,6207
5,6159
5,6250
5,6262
5,6268
5,6250
5,6213
5,6177
5,6136
5,7520
5,6250
5,6106
5,6089
5,6089
5,6130
5,6112
5,6118
5,6130
5,6136
5,6177
5,6286
5,6305
5,6293
5,6293
5,6400
5,6406
5,6484
5,6577
5,6557
5,6543
5,6584
5,6673
5,6794
5,5241
5,7339
5,6918
5,6903
5,6896
5,7040
5,6715
5,6632
5,6625
5,6510
5,6497
5,6464
5,6523
5,6490
5,6497
5,6355
5,6165
5,5931
5,5871
5,5683
5,5604
5,10047
5,9235
5,8791
5,8476
5,8194
5,8020
5,7950
5,8010
5,7960
5,8040
5,8000
5,7920
5,7980
5,8010
5,8091
5,8226
5,8152
5,8142
5,8091
5,8070
5,7980
5,8070
5,8556
5,8454
5,8355
5,8311
5,8311
5,8194
5,8142
5,8050
5,8000
5,8070
5,7940
5,7862
5,7823
5,7785
5,7664
5,7573
5,7591
5,7520
5,7710
5,7814
5,7785
5,7757
5,7720
5,7692
5,7655
5,7582
5,7556
5,7600
5,7573
5,7502
5,7467
5,7529
5,7538
5,7467
5,7433
5,7356
5,7424
5,7356
5,7305
5,7256
5,7331
5,7373
5,7322
5,7297
5,7231
5,7166
5,7223
5,7166
5,7182
5,7248
5,7459
5,7441
5,7459
5,7381
5,7364
5,6591
5,6530
5,6584
5,6530
5,6477
5,6438
5,6504
5,640000
5,533333
5,581818
5,278260
5,110344
5,142222
5,106666
5,50793
5,128000
5,156097
5,56637
5,85333
5,145454
5,77108
5,146285
5,81012
5,81012
5,18285
5,31030
5,96969
5,24774
5,21787
5,164102
5,44444
5,14490
5,96969
5,87671
5,53333
5,62745
5,51200
5,9179
5,30476
5,18450
5,4000
5,3200
5,9404
5,7680
5,11702
5,11962
5,10207
5,8888
5,6501
5,6140
5,7450
5,7182
5,5302
5,6183
5,6918
5,6765
5,6577
5,6504
5,6504
5,6432
5,6361
5,6342
5,6268
5,6523
5,6311
5,6256
5,3710
5,6274
5,6317
5,6195
5,6124
5,6089
5,6537
5,6550
5,6490
5,6570
5,7174
5,6517
5,6517
5,6979
5,6458
5,6458
5,6666
5,6510
5,6618
5,6632
5,6652
5,6652
5,6666
5,6758
5,6758
5,6881
5,6933
5,6956
5,6911
5,6903
5,7032
5,7087
5,8926
5,7239
5,7433
5,7628
5,7673
5,7940
5,8010
5,8070
5,8091
5,8163
5,8333
5,8409
5,8602
5,8590
5,8719
5,8743
5,8938
5,8839
5,5614
5,5638
5,133333
5,118518
5,57657
5,41830
5,34594
5,29090
5,24427
5,21333
5,18823
5,17877
5,16243
5,14578
5,13530
5,12598
5,12007
5,11408
5,10958
5,10666
5,10613
5,10457
5,10406
5,10256
5,10191
5,10223
5,10078
5,10031
5,9953
5,10223
5,10110
5,10142
5,10256
5,10126
5,9984
5,9846
5,9876
5,9696
5,9653
5,9523
5,9696
5,9580
5,9696
5,9800
5,9907
5,9953
5,9891
5,9846
5,9800
5,9711
5,9653
5,9667
5,9696
5,9653
5,9609
5,9711
5,9711
5,9653
5,9726
5,9711
5,9800
5,9785
5,9815
5,9756
5,9800
5,8152
5,8132
5,8544
5,8476
5,8476
5,8533
5,8465
5,8376
5,8488
5,8432
5,581818
5,914285
5,69565
5,142222
5,40764
5,182857
5,160000
5,88888
5,74418
5,213333
5,304761
5,278260
5,120754
5,85333
5,136170
5,71111
5,60377
5,56637
5,29767
5,21917
5,28571
5,12929
5,14414
5,12673
5,9891
5,9026
5,8376
5,7980
5,7390
5,6715
5,6964
5,5570
5,6577
5,7134
5,6765
5,7556
5,6611
5,6645
5,6680
5,6584
5,6659
5,6471
5,6451
5,6387
5,6349
5,7459
5,6584
5,6243
5,6189
5,6183
5,6183
5,6219
5,6195
5,6177
5,6153
5,6349
5,6368
5,6577
5,6758
5,6948
5,7002
5,7126
5,7264
5,7356
5,5658
5,7766
5,7467
5,7520
5,5465
5,8020
5,7795
5,9552
5,9726
5,9208
5,9288
5,9937
5,9523
5,9741
5,9726
5,9624
5,9711
5,9370
5,7701
5,5550
5,28444
5,22939
5,20317
5,18028
5,16202
5,14545
5,13168
5,11895
5,11573
5,10631
5,9726
5,9090
5,8521
5,8111
5,7748
5,7476
5,7322
5,7150
5,7103
5,7071
5,6994
5,6956
5,6874
5,6881
5,6852
5,6815
5,6765
5,6694
5,6659
5,6591
5,6537
5,6504
5,6504
5,6445
5,6523
5,6458
5,6458
5,6537
5,6471
5,6438
5,6412
5,6517
5,6471
5,6438
5,6438
5,6517
5,6458
5,6432
5,6438
5,6445
5,6652
5,6666
5,6666
5,6815
5,6779
5,5391
5,5337
5,5293
5,6722
5,6715
5,5276
5,5284
5,6632
5,6645
5,5258
5,5271
5,5409
5,5378
5,5333
5,5456
5,7182
5,7150
5,7087
5,7025
