n_pkt,thput
5,2370370
5,2133333
5,1939393
5,2909090
5,1084745
5,1032258
5,1185185
5,888888
5,888888
5,927536
5,1254901
5,955223
5,1939393
5,2666666
5,3200000
5,3200000
5,1084745
5,2909090
5,609523
5,1828571
5,1142857
5,1422222
5,1523809
5,831168
5,864864
5,1729729
5,492307
5,516129
5,537815
5,761904
5,418300
5,528925
5,633663
5,467153
5,512000
5,533333
5,492307
5,359550
5,435374
5,378698
5,355555
5,336842
5,402515
5,429530
5,355555
5,383233
5,288288
5,321608
5,272340
5,260162
5,241509
5,253968
5,209836
5,186588
5,250980
5,247104
5,240601
5,232727
5,220689
5,147465
5,184438
5,155339
5,142538
5,163682
5,141592
5,140350
5,136170
5,142538
5,142857
5,144469
5,144796
5,147126
5,150588
5,152380
5,161616
5,177285
5,142857
5,142222
5,203174
5,128514
5,129292
5,137044
5,166233
5,235294
5,248062
5,226950
5,235294
5,244274
5,247104
5,247104
5,247104
5,250980
5,4000000
5,1882352
5,2133333
5,1488372
5,329896
5,1142857
5,800000
5,1523809
5,615384
5,4923076
5,1882352
5,2285714
5,3764705
5,4571428
5,3368421
5,1422222
5,820512
5,780487
5,831168
5,1122807
5,1882352
5,5818181
5,3200000
5,3200000
5,1185185
5,1306122
5,1084745
5,842105
5,752941
5,524590
5,1422222
5,3764705
5,1163636
5,914285
5,984615
5,1777777
5,1185185
5,1142857
5,488549
5,1185185
5,810126
5,1600000
5,1163636
5,984615
5,1066666
5,621359
5,752941
5,853333
5,1280000
5,1361702
5,1422222
5,1939393
5,1641025
5,3555555
5,1729729
5,1391304
5,1523809
5,2000000
5,5333333
5,2909090
5,571428
5,1828571
5,2000000
5,284444
5,3200000
5,5333333
5,2560000
5,2206896
5,4923076
5,5818181
5,3555555
5,8000000
5,1600000
5,1207547
5,1729729
5,1684210
5,2909090
5,901408
5,2133333
5,512000
5,2370370
5,1280000
5,1454545
5,1306122
5,1939393
5,640000
5,3047619
5,551724
5,1306122
5,1641025
5,2206896
5,3368421
5,2133333
5,2461538
5,1641025
5,2666666
5,1032258
5,1361702
5,1523809
5,5818181
5,659793
5,927536
5,735632
5,2133333
5,547008
5,3200000
5,1600000
5,1828571
5,1729729
5,927536
5,2666666
5,673684
5,673684
5,695652
5,688172
5,621359
5,587155
5,603773
5,615384
5,666666
5,566371
5,426666
5,615384
5,744186
5,744186
5,2909090
5,1684210
5,4000000
5,3047619
5,2909090
5,2370370
5,2206896
5,1560975
5,1361702
5,1163636
5,1361702
5,969696
5,1280000
5,914285
5,1032258
5,727272
5,719101
5,810126
5,771084
5,695652
5,673684
5,711111
5,512000
5,1103448
5,1142857
5,1280000
5,640000
5,4000000
5,2909090
5,1122807
5,1032258
5,1000000
5,3764705
5,592592
5,1254901
5,609523
5,2285714
5,3555555
5,984615
5,1729729
5,1422222
5,1049180
5,1207547
5,1600000
5,1207547
5,752941
5,2461538
5,556521
5,1391304
5,1600000
5,1422222
5,2782608
5,5818181
5,2909090
5,1163636
5,1828571
5,3764705
5,2909090
5,1777777
5,2133333
5,3200000
5,2000000
5,2666666
5,2000000
5,876712
5,2461538
5,1103448
5,2666666
5,512000
5,1163636
5,2461538
5,2909090
5,3047619
5,3200000
5,2206896
5,1729729
5,1084745
5,3200000
5,365714
5,512000
5,719101
5,520325
5,512000
5,405063
5,228571
5,316831
5,303317
5,271186
5,278260
5,266666
5,254980
5,250980
5,242424
5,232727
5,264462
5,239700
5,247104
5,264462
5,256000
5,279475
5,247104
5,249027
5,250980
5,214765
5,224561
5,216216
5,272340
5,244274
5,243346
5,127744
5,245210
5,470588
5,556521
5,328205
5,233576
5,220689
5,241509
5,361581
5,2206896
5,2133333
5,278260
5,1729729
5,1729729
5,3764705
5,3200000
5,2782608
5,842105
5,2560000
5,1939393
5,1939393
5,2000000
5,1422222
5,761904
5,1163636
5,2560000
5,1828571
5,1777777
5,2133333
5,2285714
5,2206896
5,4266666
5,4000000
5,1828571
5,2000000
5,2000000
5,2782608
5,1391304
5,7111111
5,3047619
5,4000000
5,4923076
5,1882352
5,2206896
5,1523809
5,2133333
5,1454545
5,1142857
5,673684
5,659793
5,1049180
5,1084745
5,842105
5,615384
5,592592
5,666666
5,653061
5,673684
5,500000
5,901408
5,842105
5,418300
5,780487
5,744186
5,653061
5,400000
5,646464
5,853333
5,2064516
5,1641025
5,761904
5,1939393
5,1032258
5,435374
5,460431
5,474074
5,524590
5,453900
5,423841
5,460431
5,264462
5,329896
5,185507
5,222222
5,196923
5,209150
5,131147
5,114285
5,123076
5,112280
5,215488
5,222996
5,226950
5,226950
5,222996
5,226148
5,226950
5,252964
5,369942
5,353591
5,131958
5,147126
5,390243
5,228571
5,347826
5,324873
5,307692
5,300469
5,310679
5,286995
5,318407
5,374269
5,359550
5,680851
5,673684
5,653061
5,646464
5,680851
5,842105
5,969696
5,1729729
5,4266666
5,3555555
