n_pkt,thput
5,142222
5,228571
5,320000
5,156097
5,139130
5,160000
5,108474
5,56140
5,44137
5,37869
5,23880
5,22145
5,19393
5,16000
5,16842
5,14253
5,12623
5,13704
5,11764
5,11678
5,10884
5,10440
5,10389
5,10207
5,10126
5,10078
5,9968
5,9876
5,9984
5,9953
5,9846
5,9770
5,11267
5,11130
5,9624
5,9741
5,9653
5,10884
5,9846
5,9922
5,10110
5,10940
5,10561
5,10596
5,11428
5,11490
5,11851
5,11228
5,11490
5,11034
5,11208
5,11130
5,11228
5,11228
5,11428
5,11428
5,11531
5,11449
5,11636
5,11428
5,7950
5,11636
5,11743
5,11636
5,11743
5,12427
5,12260
5,12190
5,12549
5,12451
5,12573
5,7415
5,10792
5,237037
5,200000
5,148837
5,142222
5,136170
5,112280
5,110344
5,130612
5,123076
5,123076
5,130612
5,123076
5,125490
5,336842
5,266666
5,172972
5,168421
5,206451
5,220689
5,640000
5,457142
5,290909
5,246153
5,246153
5,711111
5,426666
5,120754
5,182857
5,128000
5,355555
5,266666
5,78769
5,237037
5,125490
5,168421
5,40960
5,52892
5,40506
5,26666
5,22695
5,20578
5,11130
5,18497
5,14733
5,9560
5,17066
5,11409
5,10778
5,10475
5,12981
5,12451
5,12598
5,12260
5,12121
5,11962
5,12007
5,11962
5,11873
5,11743
5,11721
5,11743
5,11743
5,11636
5,11531
5,11449
5,11327
5,11327
5,11327
5,11552
5,11247
5,11428
5,11552
5,11743
5,12075
5,12284
5,12500
5,14222
5,12698
5,13333
5,13168
5,13763
5,13195
5,14222
5,13822
5,14953
5,17204
5,15724
5,9538
5,15763
5,16161
5,15960
5,16797
5,17250
5,17204
5,17679
5,17630
5,17877
5,8839
5,18550
5,18497
5,18823
5,18550
5,19047
5,19219
5,19512
5,457142
5,278260
5,246153
5,177777
5,148837
5,136170
5,148837
5,118518
5,103225
5,90140
5,90140
5,90140
5,85333
5,101587
5,96969
5,94117
5,88888
5,91428
5,92753
5,42666
5,100000
5,160000
5,18285
5,87671
5,55652
5,39751
5,40506
5,29629
5,25396
5,21993
5,19692
5,17582
5,15094
5,15023
5,10138
5,10529
5,14159
5,11188
5,11764
5,11552
5,10829
5,11307
5,10940
5,11091
5,11053
5,10958
5,10902
5,10774
5,10596
5,10561
5,10509
5,10491
5,10440
5,10406
5,10613
5,10940
5,10810
5,10756
5,10810
5,10774
5,10702
5,10631
5,10578
5,10491
5,10561
5,10389
5,10406
5,10240
5,10240
5,10240
5,10174
5,10158
5,10158
5,10406
5,10406
5,10440
5,10491
5,10491
5,10578
5,10578
5,10613
5,10666
5,10756
5,10613
5,10847
5,11130
5,11130
5,11034
5,10940
5,10958
5,11130
5,11130
5,11130
5,11034
5,11034
5,10940
5,8010
5,8247
5,1066666
5,400000
5,256000
5,139130
5,103225
5,81012
5,66666
5,60952
5,55652
5,53781
5,53333
5,58715
5,68085
5,69565
5,68085
5,70329
5,66666
5,63366
5,69565
5,256000
5,172972
5,74418
5,172972
5,86486
5,106666
5,77108
5,304761
5,172972
5,125490
5,110344
5,136170
5,108474
5,278260
5,35164
5,177777
5,400000
5,355555
5,11636
5,30117
5,8827
5,50000
5,30917
5,27467
5,24150
5,21122
5,19047
5,14321
5,21333
5,16842
5,16284
5,17534
5,16623
5,15960
5,15609
5,15421
5,15384
5,15058
5,15609
5,14814
5,14545
5,14883
5,15311
5,14382
5,14349
5,14159
5,14382
5,14382
5,14578
5,18338
5,16202
5,16202
5,16410
5,16202
5,16202
5,16202
5,16410
5,16666
5,12098
5,12007
5,304761
5,123076
5,68085
5,54237
5,43537
5,36994
5,34972
5,34594
5,34594
5,32820
5,32000
5,32000
5,30476
5,29767
5,32000
5,38095
5,37647
5,37647
5,37426
5,35555
5,34594
5,33862
5,33684
5,142222
5,172972
5,206451
5,106666
5,81012
5,73563
5,100000
5,65979
5,581818
5,256000
5,172972
5,133333
5,103225
5,98461
5,96969
5,139130
5,56140
5,104918
5,114285
5,64646
5,62135
5,60952
5,35164
5,20000
5,22068
5,18233
5,14780
5,14096
5,14780
5,15533
5,12800
5,10491
5,11985
5,11573
5,11678
5,11721
5,11387
5,11287
5,11169
5,11015
5,10865
5,10756
5,10684
5,10847
5,10648
5,10578
5,10491
5,10389
5,8359
5,8427
5,10543
5,11594
5,10509
5,10578
5,10543
5,10578
5,10847
5,10977
5,11091
5,11387
5,11347
5,11743
5,11743
5,12075
5,12075
5,12427
5,12307
5,12929
5,12929
5,12673
5,12800
5,12698
5,12598
5,12648
5,12549
5,12427
5,12307
5,12598
5,8488
5,8544
5,457142
5,118518
5,87671
5,69565
5,63366
5,58181
5,55652
5,58181
5,56637
5,60952
5,60952
5,58715
5,64646
5,457142
