n_pkt,thput
5,228571
5,101587
5,256000
5,44755
5,246153
5,26229
5,22857
5,114285
5,123076
5,81012
5,23970
5,120754
5,79012
5,30917
5,8605
5,23791
5,11838
5,16243
5,10738
5,9696
5,1706
5,8510
5,7785
5,5936
5,5432
5,1066
5,1224
5,2348
5,4905
5,2188
5,1057
5,4496
5,3200
5,2052
5,4059
5,4926
5,5333
5,5079
5,5177
5,5144
5,5091
5,5207
5,5124
5,5120
5,5071
5,5051
5,4942
5,4885
5,4733
5,5075
5,5055
5,5067
5,5055
5,5075
5,5047
5,5071
5,5103
5,3067
5,5107
5,5107
5,5091
5,5182
5,3138
5,5211
5,5182
5,3084
5,5182
5,5132
5,5120
5,5083
5,5271
5,5280
5,3164
5,5250
5,5414
5,5414
5,5378
5,5337
5,5293
5,5267
5,5315
5,5739
5,5739
5,5786
5,5942
5,5882
5,5871
5,5839
5,5765
5,5739
5,5668
5,5614
5,5609
5,5550
5,5507
5,5474
5,5536
5,5493
5,5465
5,5460
5,5378
5,5373
5,5346
5,5289
5,5298
5,5328
5,5267
5,5267
5,5254
5,5194
5,5161
5,5157
5,5099
5,5067
5,5067
5,5095
5,5306
5,5258
5,5220
5,5199
5,5140
5,5111
5,5161
5,5136
5,5120
5,5124
5,5165
5,5140
5,5140
5,5120
5,5087
5,5111
5,5063
5,5224
5,5165
5,5144
5,5128
5,172972
5,160000
5,118518
5,100000
5,320000
5,320000
5,133333
5,70329
5,125490
5,27826
5,142222
5,75294
5,37426
5,52459
5,40506
5,35955
5,33862
5,31840
5,36158
5,35164
5,50000
5,84210
5,85333
5,55652
5,43835
5,35754
5,33507
5,27586
5,19047
5,14918
5,13763
5,12355
5,11287
5,9275
5,7256
5,6032
5,5860
5,5456
5,5055
5,5111
5,5298
5,5315
5,5207
5,5194
5,5136
5,5161
5,5161
5,5186
5,5254
5,5047
5,5177
5,5161
5,5428
5,5550
5,5871
5,5565
5,5503
5,5638
5,5599
5,5589
5,6280
5,6393
5,6570
5,6815
5,6794
5,6918
5,6874
5,7040
5,6918
5,6786
5,6645
5,6618
5,6361
5,6095
5,5893
5,5648
5,5531
5,5280
5,5228
5,5019
5,4797
5,4716
5,7040
5,6971
5,6941
5,7056
5,7064
5,6964
5,6881
5,6823
5,6722
5,6652
5,6557
5,6497
5,6412
5,6361
5,6268
5,6219
5,6136
5,6054
5,6026
5,5953
5,5876
5,5839
5,5791
5,5719
5,5678
5,5614
5,5541
5,5512
5,5470
5,5409
5,5456
5,5391
5,5451
5,5442
5,5351
5,5351
5,5333
5,5298
5,5293
5,5263
5,5320
5,5241
5,5224
5,5220
5,5215
5,5182
5,5169
5,5237
5,5207
5,5161
5,5161
5,5140
5,5124
5,5182
5,5165
5,5136
5,5173
5,5182
5,5199
5,5194
5,5211
5,5207
5,5337
5,5360
5,5342
5,336842
5,278260
5,116363
5,103225
5,88888
5,90140
5,80000
5,133333
5,123076
5,120754
5,206451
5,128000
5,94117
5,75294
5,82051
5,63366
5,52032
5,47407
5,47058
5,47407
5,45714
5,47058
5,45390
5,42384
5,40506
5,39506
5,37209
5,69565
5,133333
5,35555
5,32323
5,25196
5,24902
5,26337
5,25000
5,23021
5,28070
5,90140
5,72727
5,57657
5,31372
5,25702
5,14611
5,20189
5,12598
5,15421
5,14479
5,14479
5,9182
5,7347
5,9039
5,9103
5,7710
5,7485
5,6743
5,6625
5,4885
5,5484
5,5136
5,5120
5,5095
5,5043
5,5071
5,5051
5,5019
5,5003
5,5165
5,5059
5,5035
5,5095
5,5157
5,5136
5,5079
5,5724
5,5699
5,5683
5,5633
5,5638
5,5545
5,5493
5,5493
5,5729
5,5734
5,5653
5,5594
5,5574
5,5507
5,5503
5,5400
5,5387
5,5263
5,5263
5,5194
5,5111
5,5067
5,5051
5,5107
5,5083
5,5169
5,5103
5,5051
5,5103
5,5051
5,5079
5,5157
5,168421
5,152380
5,95522
5,78048
5,70329
5,67368
5,64646
5,94117
5,152380
5,106666
5,123076
5,74418
5,56140
5,29090
5,51612
5,36571
5,52459
5,31527
5,36781
5,22857
5,25196
5,20645
5,27004
5,23791
5,22857
5,17977
5,16797
5,15802
5,10631
5,6060
5,5964
5,5925
5,5807
5,5673
5,5148
5,5633
5,6060
5,5584
5,5693
5,5589
5,5579
5,5604
5,5724
5,5618
5,5704
5,6243
5,5517
5,5280
5,5428
5,5228
5,4992
5,5470
5,4688
5,4671
5,5964
5,5893
5,5791
5,5704
5,5638
5,5531
5,5442
5,5414
5,5328
5,5237
5,5177
5,5099
5,5051
5,5079
5,5161
5,5107
5,5055
5,5055
5,5023
5,5059
5,5051
5,5095
5,5067
5,5035
5,5063
5,5460
5,5541
5,5498
5,5503
5,5484
5,5470
5,5409
5,5446
5,5465
5,5465
5,5574
5,5570
5,5071
5,5091
5,123076
5,101587
5,92753
5,118518
5,76190
5,56140
5,44755
5,36781
5,33160
5,27826
5,23791
5,21052
5,15960
5,14190
5,12800
5,12075
5,11428
5,11015
5,10684
5,10406
5,10015
5,10191
5,9922
5,9609
5,9523
5,9315
5,9129
5,8876
5,8767
5,8590
5,8421
5,8205
5,8050
5,7862
5,7757
5,7573
5,7485
5,7364
5,7272
5,9846
5,6956
5,6844
5,9142
5,9155
5,9103
5,8913
5,128000
5,112280
5,103225
5,213333
5,95522
5,101587
5,130612
5,145454
5,43835
5,168421
5,43243
5,114285
5,58715
5,41830
5,22614
5,16120
5,11985
5,9221
5,7646
5,6280
5,5328
5,4804
5,5220
5,5144
5,5115
5,5019
5,5079
5,5019
5,5015
5,5043
5,5039
5,5055
5,4988
5,5103
5,5063
5,5043
5,5031
5,5224
5,5263
5,5237
5,5173
5,5140
5,5091
5,5047
5,5055
5,5047
5,5039
5,5019
5,5000
5,5015
5,182857
5,94117
5,58181
5,47761
5,43835
5,39751
5,39506
5,34408
5,58181
5,47407
5,43835
5,38787
5,36571
5,53333
5,86486
5,79012
5,71910
5,57142
5,139130
5,60952
5,41290
5,27118
5,21122
5,17438
5,15686
5,13417
5,12673
