rtt,thput,total_time,payload_size
0.545600,150146.627566,568000,81920
0.551600,148513.415518,568000,81920
0.557200,147020.818378,572000,81920
0.554000,147870.036101,572000,81920
0.546400,149926.793558,564000,81920
0.544400,150477.590007,556000,81920
0.530400,154449.472097,540000,81920
0.564000,145248.226950,572000,81920
0.536800,152608.047690,540000,81920
0.488400,167731.367731,496000,81920
0.487200,168144.499179,496000,81920
0.487600,168006.562756,496000,81920
0.464000,176551.724138,468000,81920
0.466800,175492.716367,472000,81920
0.463600,176704.055220,468000,81920
0.483600,169396.195203,488000,81920
0.450800,181721.384206,456000,81920
0.472800,173265.651438,476000,81920
0.479200,170951.585977,488000,81920
0.440400,186012.715713,456000,81920
0.446400,183512.544803,460000,81920
0.442400,185171.790235,456000,81920
0.446000,183677.130045,464000,81920
0.441600,185507.246377,456000,81920
0.446000,183677.130045,464000,81920
0.454000,180440.528634,472000,81920
0.450000,182044.444444,468000,81920
0.446000,183677.130045,464000,81920
0.446400,183512.544803,464000,81920
0.446000,183677.130045,464000,81920
0.450000,182044.444444,468000,81920
0.454000,180440.528634,472000,81920
0.456800,179334.500876,476000,81920
0.450400,181882.770870,468000,81920
0.450800,181721.384206,468000,81920
0.446800,183348.254252,464000,81920
0.450800,181721.384206,468000,81920
0.439200,186520.947177,460000,81920
0.447600,183020.554066,464000,81920
0.447600,183020.554066,468000,81920
0.447200,183184.257603,464000,81920
0.451200,181560.283688,468000,81920
0.455200,179964.850615,472000,81920
0.455600,179806.848112,472000,81920
0.459200,178397.212544,472000,81920
0.442800,185004.516712,456000,81920
0.438400,186861.313869,452000,81920
0.434000,188755.760369,448000,81920
0.433200,189104.339797,448000,81920
0.437600,187202.925046,452000,81920
0.436800,187545.787546,452000,81920
0.436400,187717.690192,452000,81920
0.435600,188062.442608,448000,81920
0.430800,190157.845868,444000,81920
0.430000,190511.627907,440000,81920
0.420800,194676.806084,432000,81920
0.419200,195419.847328,428000,81920
0.415600,197112.608277,424000,81920
0.396000,206868.686869,400000,81920
0.031200,2625641.025641,80000,81920
0.037200,2202150.537634,64000,81920
0.040400,2027722.772277,72000,81920
0.052000,1575384.615385,72000,81920
0.026000,3150769.230769,80000,81920
0.052800,1551515.151515,60000,81920
0.027600,2968115.942029,36000,81920
0.030800,2659740.259740,40000,81920
0.036800,2226086.956522,76000,81920
0.037200,2202150.537634,80000,81920
0.018400,4452173.913043,40000,81920
0.040800,2007843.137255,184000,81920
0.118400,691891.891892,216000,81920
0.152800,536125.654450,204000,81920
0.188800,433898.305085,224000,81920
0.196000,417959.183673,256000,81920
0.212800,384962.406015,304000,81920
0.372000,220215.053763,372000,81920
0.384000,213333.333333,384000,81920
0.365600,224070.021882,368000,81920
0.309200,264941.785252,400000,81920
0.326800,250673.194614,412000,81920
0.342400,239252.336449,404000,81920
0.390800,209621.289662,440000,81920
0.365600,224070.021882,404000,81920
0.395200,207287.449393,408000,81920
0.391200,209406.952965,404000,81920
0.388400,210916.580844,400000,81920
0.398800,205416.248746,412000,81920
0.381600,214675.052411,392000,81920
0.378000,216719.576720,388000,81920
0.389200,210483.042138,400000,81920
0.368000,222608.695652,376000,81920
0.376400,217640.807651,384000,81920
0.400000,204800.000000,400000,81920
0.375600,218104.366347,384000,81920
0.362800,225799.338479,372000,81920
0.359200,228062.360802,368000,81920
0.354400,231151.241535,364000,81920
0.359200,228062.360802,372000,81920
0.354800,230890.642616,368000,81920
0.380400,215352.260778,392000,81920
0.348800,234862.385321,356000,81920
0.352000,232727.272727,360000,81920
0.346000,236763.005780,360000,81920
0.356000,230112.359551,380000,81920
0.370800,220927.723840,412000,81920
0.355600,230371.203600,408000,81920
0.358800,228316.610925,412000,81920
0.383600,213555.787278,424000,81920
0.386400,212008.281573,420000,81920
0.417200,196356.663471,440000,81920
0.396400,206659.939455,416000,81920
0.403600,202973.240833,420000,81920
0.405200,202171.767029,420000,81920
0.410000,199804.878049,420000,81920
0.429200,190866.728798,440000,81920
0.390000,210051.282051,400000,81920
0.387200,211570.247934,396000,81920
0.408000,200784.313725,416000,81920
0.369600,221645.021645,380000,81920
0.362000,226298.342541,376000,81920
0.372800,219742.489270,384000,81920
0.363600,225302.530253,376000,81920
0.367600,222850.924918,380000,81920
0.362400,226048.565121,376000,81920
0.361600,226548.672566,372000,81920
0.360800,227050.997783,368000,81920
0.358800,228316.610925,368000,81920
0.351200,233257.403189,360000,81920
0.328400,249451.887942,336000,81920
0.220800,371014.492754,224000,81920
0.188800,433898.305085,192000,81920
0.188800,433898.305085,192000,81920
0.177600,461261.261261,180000,81920
0.172800,474074.074074,176000,81920
0.166400,492307.692308,172000,81920
0.165600,494685.990338,172000,81920
0.152800,536125.654450,156000,81920
0.143200,572067.039106,144000,81920
0.058400,1402739.726027,72000,81920
0.048400,1692561.983471,76000,81920
0.065200,1256441.717791,80000,81920
0.062000,1321290.322581,72000,81920
0.071600,1144134.078212,80000,81920
0.070800,1157062.146893,100000,81920
0.068400,1197660.818713,88000,81920
0.074000,1107027.027027,76000,81920
0.037200,2202150.537634,60000,81920
0.092800,882758.620690,128000,81920
0.097600,839344.262295,128000,81920
0.236000,347118.644068,236000,81920
0.212000,386415.094340,212000,81920
0.271600,301620.029455,272000,81920
0.206400,396899.224806,288000,81920
0.262000,312671.755725,264000,81920
0.136400,600586.510264,224000,81920
0.138800,590201.729107,228000,81920
0.255600,320500.782473,352000,81920
0.259600,315562.403698,288000,81920
0.294800,277883.310719,348000,81920
0.255600,320500.782473,300000,81920
0.298400,274530.831099,332000,81920
0.386800,211789.038263,460000,81920
0.420400,194862.036156,484000,81920
0.474800,172535.804549,496000,81920
0.496000,165161.290323,504000,81920
0.498000,164497.991968,512000,81920
0.527600,155269.143290,544000,81920
0.508400,161132.966168,524000,81920
0.499600,163971.176942,524000,81920
0.514400,159253.499222,540000,81920
0.507600,161386.918834,532000,81920
0.509600,160753.532182,532000,81920
0.525200,155978.674791,552000,81920
0.510800,160375.880971,536000,81920
0.512800,159750.390016,536000,81920
0.518400,158024.691358,540000,81920
0.515600,158882.854926,536000,81920
0.520400,157417.371253,536000,81920
0.497200,164762.670957,512000,81920
0.499600,163971.176942,516000,81920
0.479600,170809.007506,492000,81920
0.482400,169817.578773,492000,81920
0.463600,176704.055220,472000,81920
0.466800,175492.716367,472000,81920
0.428800,191044.776119,432000,81920
0.440800,185843.920145,452000,81920
0.428400,191223.155929,444000,81920
0.428800,191044.776119,452000,81920
0.432800,189279.112754,452000,81920
0.451200,181560.283688,472000,81920
0.433600,188929.889299,452000,81920
0.451600,181399.468556,472000,81920
0.434000,188755.760369,452000,81920
0.439200,186520.947177,460000,81920
0.441200,185675.430644,464000,81920
0.433200,189104.339797,456000,81920
0.434400,188581.952118,460000,81920
0.416000,196923.076923,440000,81920
0.428800,191044.776119,452000,81920
0.423200,193572.778828,444000,81920
0.419600,195233.555767,440000,81920
0.424800,192843.691149,444000,81920
0.417200,196356.663471,436000,81920
0.418400,195793.499044,436000,81920
0.419200,195419.847328,432000,81920
0.382800,214002.089864,396000,81920
0.369200,221885.157096,384000,81920
0.373200,219506.966774,388000,81920
0.368400,222366.992400,384000,81920
0.371600,220452.099031,384000,81920
0.363200,225550.660793,376000,81920
0.358800,228316.610925,372000,81920
0.358000,228826.815642,372000,81920
0.354800,230890.642616,368000,81920
0.353600,231674.208145,364000,81920
0.321600,254726.368159,328000,81920
0.323200,253465.346535,328000,81920
0.313200,261558.109834,316000,81920
