n_pkt,thput
5,172972
5,426666
5,266666
5,256000
25,300187
25,266666
25,272572
25,286738
50,391437
50,251374
50,243995
50,240150
100,249245
100,235705
100,234132
100,228286
200,177728
200,177073
200,183663
200,179256
400,172074
400,163967
400,154573
400,115658
800,85676
800,84225
800,82877
800,84086
5,355555
5,320000
5,304761
5,355555
25,358744
25,293040
25,280210
25,275387
50,289986
50,224877
50,222145
50,218206
100,324132
100,299836
100,285395
100,165421
200,183627
200,165169
200,171423
200,170533
400,142158
400,138710
400,131860
400,133356
800,82499
800,81820
800,81191
800,81201
5,640000
5,457142
5,800000
5,400000
25,318725
25,231548
25,220994
25,218878
50,268681
50,243809
50,163063
50,240330
100,319122
100,289200
100,272224
100,164549
200,251553
200,241634
200,243925
400,137750
400,133086
400,133515
400,132019
800,82007
800,80677
800,80944
800,80584
5,266666
5,304761
5,290909
5,336842
25,264026
25,250391
25,242057
25,236686
50,306513
50,230547
50,231381
50,234174
100,264080
100,231905
100,227555
100,229658
200,164709
200,161695
200,161940
200,169558
400,127990
400,126507
400,126826
400,124512
800,83218
800,82436
800,82019
800,81901
5,533333
5,200000
5,163840
5,220689
25,272108
25,251572
25,231548
25,301886
50,270956
50,223152
50,219855
50,212271
100,233768
100,214154
100,212942
100,208536
200,419895
200,402753
400,194733
400,191297
400,190861
800,142789
800,139656
800,140722
5,320000
5,200000
25,376470
25,279232
25,284191
25,305343
50,219478
50,207657
50,194824
50,188401
100,199843
100,186520
100,177839
100,183473
200,285387
200,252415
200,250875
400,120134
400,121341
400,121524
400,118346
800,83851
800,84936
800,83522
800,82001
5,336842
5,320000
5,228571
5,220689
25,358744
25,264026
25,265780
25,268456
50,338266
50,304327
50,72335
50,301318
100,215942
100,185951
100,182518
100,180281
200,291372
200,293308
200,300610
400,124446
400,119951
400,123461
400,122563
800,81165
800,80684
800,81472
800,80509
5,355555
5,195047
5,213333
5,172972
25,384615
25,280210
25,276816
25,269360
50,272340
50,143483
50,248543
50,227030
100,212412
100,200501
100,193061
100,189125
200,168246
200,161651
200,161779
200,161173
400,120349
400,118955
400,118742
400,121086
800,65546
800,89216
800,82064
800,88364
5,278260
5,121264
5,266666
5,266666
25,154888
25,136170
25,136170
25,127795
50,150517
50,134312
50,130425
50,126732
100,143192
100,139821
100,140082
100,129751
200,110250
200,107668
200,107179
200,105843
400,91961
400,91315
400,90729
400,91024
800,67529
800,59338
800,66814
800,67160
5,213333
5,136170
5,237037
5,182857
25,152526
25,144144
25,136054
25,127795
50,168155
50,143433
50,141781
50,136693
100,134694
100,126475
100,122248
100,114710
200,113712
200,112786
200,112254
200,116215
400,93881
400,89494
400,89942
400,89134
800,65113
800,64122
800,64328
800,64630
