n_pkt,thput
5,82051
5,51200
5,50793
5,128000
5,31683
5,148837
5,34594
5,59259
5,34594
5,29767
5,27234
5,18443
5,16410
5,29629
5,26229
5,25000
5,23529
5,21404
5,22145
5,19452
5,52032
5,116363
5,82051
5,67368
5,46043
5,37426
5,33684
5,29493
5,87671
5,46043
5,31372
5,21993
5,12774
5,11208
5,10406
5,8268
5,6243
5,5828
5,5342
5,4844
5,5120
5,5071
5,5115
5,5075
5,5781
5,5734
5,5211
5,5071
5,5051
5,5000
5,5148
5,5140
5,5075
5,4949
5,5051
5,5011
5,4992
5,5011
5,5067
5,5031
5,5015
5,5023
5,5071
5,5039
5,5027
5,5059
5,5083
5,103225
5,85333
5,35555
5,26337
5,20779
5,17021
5,14096
5,12475
5,10738
5,9384
5,8376
5,7538
5,6874
5,6451
5,6743
5,6425
5,6286
5,6219
5,6043
5,5914
5,5828
5,6106
5,6009
5,5882
5,5818
5,5770
5,5699
5,5628
5,5643
5,5802
5,5709
5,5658
5,5541
5,5432
5,5346
5,5271
5,5173
5,5071
5,5011
5,5079
5,5047
5,5132
5,5035
5,5055
5,4996
5,5079
5,42666
5,33862
5,31527
5,28070
5,21768
5,18181
5,16326
5,16120
5,15274
5,14479
5,13793
5,13305
5,12698
5,12121
5,11657
5,11490
5,11072
5,10631
5,10256
5,9907
5,9595
5,9453
5,9208
5,9384
5,160000
5,139130
5,114285
5,80000
5,29257
5,32000
5,53333
5,42105
5,33333
5,31067
5,21843
5,15347
5,10684
5,7398
5,5876
5,4071
5,3589
5,5083
5,5007
5,5011
5,5003
5,5071
5,5120
5,5031
5,5027
5,5027
5,5015
5,4996
5,4961
5,5023
5,5019
5,5031
5,4972
5,6299
5,6237
5,6106
5,6009
5,6009
5,23188
5,164102
5,52032
5,33507
5,25000
5,18991
5,15880
5,13087
5,11490
5,10355
5,9078
5,8050
5,7248
5,6543
5,5964
5,5474
5,5095
5,4819
5,5015
5,5161
5,5043
5,5003
5,5328
5,5293
5,5211
5,5103
5,5055
5,5043
5,5059
5,4996
5,5011
5,4992
5,5055
5,5111
5,5067
5,5039
5,71111
5,62745
5,44755
5,42384
5,32989
5,25296
5,21192
5,21333
5,20253
5,19512
5,18079
5,16931
5,15841
5,14918
5,14317
5,13530
5,13087
5,12427
5,11873
5,11615
5,11228
5,94117
5,44137
5,36994
5,130612
5,112280
5,83116
5,55172
5,160000
5,139130
5,73563
5,8163
5,6896
5,5215
5,5075
5,3528
5,3495
5,3375
5,3312
5,2973
5,2941
5,3049
5,3010
5,5015
5,4992
5,4972
5,4961
5,4726
5,5169
5,5087
5,5132
5,5027
5,4953
5,4968
5,5023
5,5003
5,5203
5,5128
5,5011
5,5003
5,5136
5,5115
5,5378
5,5136
5,4980
5,4984
5,71910
5,58715
5,52892
5,44137
5,42105
5,142222
5,42105
5,29223
5,22456
5,17877
5,14611
5,12144
5,10289
5,8988
5,8101
5,8409
5,8544
5,8387
5,9116
5,8951
5,8648
5,8355
5,8152
5,7891
5,7785
5,7467
5,7272
5,7079
5,6837
5,6597
5,6722
5,6687
5,6471
5,6262
5,6077
5,5942
5,5770
5,6464
5,6794
5,6543
5,6477
5,6293
5,6136
5,28828
5,21192
5,18443
5,15802
5,15274
5,16623
5,11918
5,9370
5,7628
5,5964
5,4204
5,5387
5,5233
5,5055
5,4692
5,4510
5,5027
5,4968
5,4938
5,5614
5,5714
5,5522
5,5382
5,5215
5,5224
5,5051
5,5023
5,5047
5,5043
5,5023
5,53781
5,48484
5,44444
5,34594
5,34594
5,156097
5,49230
5,35754
5,27705
5,22299
5,19571
5,17438
5,16410
5,14678
5,12929
5,10865
5,9741
5,8963
5,8421
5,8020
5,7646
5,7373
5,7485
5,7174
5,6994
5,6786
5,8876
5,8544
5,8409
5,8152
5,7920
5,8000
5,7960
5,7930
5,7852
5,7766
5,7600
5,62135
5,25396
5,86486
5,21768
5,38323
5,103225
5,46043
5,27826
5,19937
5,16580
5,14578
5,12981
5,9984
5,6722
5,5128
5,3855
5,4976
5,4804
5,4779
5,5023
5,4892
5,4841
5,4892
5,5055
5,5027
5,4965
5,4907
5,4915
5,139130
5,84210
5,58181
5,33507
5,20983
5,15238
5,11347
5,8888
5,7339
5,6765
5,5920
5,5182
5,4688
5,5584
5,5419
5,5245
5,5428
5,5263
5,5000
5,4968
5,5007
5,4961
5,136170
5,60377
5,52893
5,37647
5,31840
