n_pkt,thput
5,304761
5,266666
25,350109
25,278260
50,580235
100,297951
100,282124
200,262840
200,256899
400,251830
400,246888
800,208090
800,205204
5,426666
25,412371
25,292504
50,335958
50,275032
100,295441
100,265202
200,262975
200,269006
400,248601
400,243867
800,203000
800,204657
5,290909
5,177777
25,465116
25,409207
50,325203
50,267670
100,290315
100,271762
200,259891
200,266146
400,268087
400,261312
800,210159
800,206335
5,533333
5,278260
25,318725
25,251572
50,518638
100,295236
100,269105
200,305653
200,318873
400,259700
400,251433
800,209401
800,208097
5,355555
5,457142
25,455840
25,352422
50,651068
100,298264
100,280332
200,268561
200,275713
400,247251
400,241348
800,211326
800,208196
5,320000
5,266666
25,246913
25,304182
50,301318
50,278381
100,325699
100,275387
200,260453
200,265691
400,254067
400,247974
800,217211
800,214196
5,457142
5,336842
25,373831
25,315581
50,335605
50,279598
100,344549
100,322946
200,277266
200,262564
400,261048
400,257440
800,212805
800,210497
5,492307
5,581818
25,470588
50,354178
50,313725
100,365140
100,330194
200,256570
200,265175
400,251189
400,247143
800,210546
800,207867
5,533333
5,266666
25,320641
25,271186
50,348204
50,296846
100,358895
100,301424
200,300258
200,309496
400,252401
400,247586
800,214285
800,211005
5,400000
5,266666
25,351648
25,273504
50,323722
50,274914
100,340380
100,312157
200,275884
200,264606
400,243260
400,237233
800,210921
800,207470
