rtt,thput,total_time,payload_size
0.471600,173706.530958,512000,81920
0.493600,165964.343598,524000,81920
0.501600,163317.384370,532000,81920
0.500800,163578.274760,528000,81920
0.508400,161132.966168,536000,81920
0.524000,156335.877863,552000,81920
0.503200,162798.092210,528000,81920
0.515600,158882.854926,540000,81920
0.507600,161386.918834,532000,81920
0.516000,158759.689922,540000,81920
0.507200,161514.195584,532000,81920
0.510000,160627.450980,532000,81920
0.512000,160000.000000,536000,81920
0.518400,158024.691358,540000,81920
0.511200,160250.391236,532000,81920
0.516400,158636.715724,536000,81920
0.519200,157781.201849,544000,81920
0.519600,157659.738260,540000,81920
0.520000,157538.461538,540000,81920
0.505200,162153.602534,524000,81920
0.506000,161897.233202,524000,81920
0.510000,160627.450980,528000,81920
0.474000,172827.004219,492000,81920
0.510800,160375.880971,528000,81920
0.512000,160000.000000,532000,81920
0.502000,163187.250996,520000,81920
0.498000,164497.991968,516000,81920
0.496400,165028.203062,524000,81920
0.492000,166504.065041,516000,81920
0.496800,164895.330113,520000,81920
0.495200,165428.109855,520000,81920
0.498400,164365.971108,520000,81920
0.488000,167868.852459,508000,81920
0.483600,169396.195203,504000,81920
0.485600,168698.517298,504000,81920
0.490400,167047.308320,508000,81920
0.494800,165561.843169,512000,81920
0.494800,165561.843169,512000,81920
0.497200,164762.670957,516000,81920
0.478800,171094.402673,496000,81920
0.483200,169536.423841,500000,81920
0.478800,171094.402673,492000,81920
0.482400,169817.578773,496000,81920
0.478000,171380.753138,492000,81920
0.462000,177316.017316,476000,81920
0.457200,179177.602800,472000,81920
0.457200,179177.602800,472000,81920
0.452400,181078.691424,464000,81920
0.450800,181721.384206,460000,81920
0.451600,181399.468556,464000,81920
0.452800,180918.727915,460000,81920
0.450800,181721.384206,456000,81920
0.448800,182531.194296,456000,81920
0.006400,12800000.000000,16000,81920
0.042000,1950476.190476,72000,81920
0.033600,2438095.238095,56000,81920
0.052000,1575384.615385,60000,81920
0.050000,1638400.000000,60000,81920
0.066400,1233734.939759,92000,81920
0.060400,1356291.390728,88000,81920
0.064000,1280000.000000,68000,81920
0.068800,1190697.674419,76000,81920
0.059200,1383783.783784,64000,81920
0.049600,1651612.903226,52000,81920
0.048000,1706666.666667,80000,81920
0.028400,2884507.042254,36000,81920
0.047200,1735593.220339,92000,81920
0.048800,1678688.524590,128000,81920
0.101600,806299.212598,144000,81920
0.118000,694237.288136,216000,81920
0.160000,512000.000000,232000,81920
0.170000,481882.352941,296000,81920
0.194800,420533.880903,284000,81920
0.234400,349488.054608,280000,81920
0.236800,345945.945946,268000,81920
0.252000,325079.365079,272000,81920
0.256000,320000.000000,264000,81920
0.248800,329260.450161,252000,81920
0.236800,345945.945946,244000,81920
0.233200,351286.449400,240000,81920
0.226400,361837.455830,240000,81920
0.254400,322012.578616,268000,81920
0.228800,358041.958042,244000,81920
0.230000,356173.913043,244000,81920
0.230400,355555.555556,244000,81920
0.224000,365714.285714,240000,81920
0.232800,351890.034364,248000,81920
0.259200,316049.382716,276000,81920
0.229600,356794.425087,244000,81920
0.220800,371014.492754,236000,81920
0.232800,351890.034364,248000,81920
0.236400,346531.302876,252000,81920
0.224000,365714.285714,240000,81920
0.224000,365714.285714,240000,81920
0.223200,367025.089606,236000,81920
0.223200,367025.089606,236000,81920
0.223200,367025.089606,240000,81920
0.214000,382803.738318,228000,81920
0.218000,375779.816514,232000,81920
0.213200,384240.150094,228000,81920
0.219600,373041.894353,232000,81920
0.215600,379962.894249,228000,81920
0.214800,381378.026071,228000,81920
0.210000,390095.238095,224000,81920
0.213200,384240.150094,228000,81920
0.216800,377859.778598,228000,81920
0.219600,373041.894353,232000,81920
0.218000,375779.816514,228000,81920
0.221200,370343.580470,232000,81920
0.208400,393090.211132,216000,81920
0.198400,412903.225806,208000,81920
0.180800,453097.345133,188000,81920
0.182800,448140.043764,188000,81920
