n_pkt,thput
5,2285714
5,1391304
5,1163636
5,1084745
25,1694915
25,1402278
25,1272871
25,1201201
50,1837496
50,1625190
50,1539201
50,1671454
100,2071029
100,1750786
100,1807399
200,1339875
200,1371165
200,1331218
200,1287774
400,1136871
400,1112883
400,1120889
400,1109603
800,833226
800,824903
800,821405
800,827226
5,4923076
5,3764705
5,1939393
5,1939393
25,1946472
25,1606425
25,1458523
25,1509433
50,1349641
50,1524898
50,1240310
50,1269337
100,1634842
100,1536522
100,1489844
100,1557556
200,2159745
200,1997347
200,1983112
400,1147763
400,1167124
400,1157349
400,1130932
800,824596
800,830736
800,822837
800,827707
5,4923076
5,3555555
5,4923076
5,4923076
25,2315484
25,1538461
25,1520912
25,1694915
50,1642710
50,1570166
50,1727861
50,1500234
100,1650122
100,1543098
100,1526080
100,1508277
200,1350549
200,1403547
200,1358108
200,1377547
400,1110815
400,1089897
400,1080114
400,1072933
800,844224
800,833911
800,839882
800,826527
5,4571428
5,2560000
5,1729729
5,1488372
25,2240896
25,1741022
25,1598401
25,1528175
50,1848642
50,1662769
50,1610468
50,1507656
100,1642183
100,1552926
100,1528814
100,1515061
200,1456780
200,1409381
200,1381897
200,1364787
400,1194970
400,1166174
400,1158420
400,1146244
800,838045
800,836257
800,830729
800,827925
5,2909090
5,1523809
5,1361702
5,1641025
25,1803833
25,1463860
25,1496725
25,1423487
50,1801294
50,1789709
50,1582982
50,1490104
100,1586612
100,1607535
100,1529179
100,1511662
200,1439658
200,1406284
200,1390340
200,1336675
400,1180859
400,1162407
400,1153828
400,1146690
800,849725
800,849640
800,840765
800,839082
