rtt,thput,total_time,total_data
0.005730,1486855148.342059,7940000,8519680
0.005500,1549032727.272727,7968000,8519680
0.005461,1560095220.655558,7956000,8519680
0.005076,1678423955.870764,7940000,8519680
0.005576,1527919655.667145,7908000,8519680
0.005153,1653343683.291287,7944000,8519680
0.004961,1717331183.229188,8004000,8519680
0.005346,1593655069.210625,7928000,8519680
0.005230,1629001912.045889,7972000,8519680
0.005153,1653343683.291287,7928000,8519680
0.005615,1517307212.822796,7920000,8519680
0.004615,1846084507.042253,7932000,8519680
0.004384,1943357664.233577,7968000,8519680
0.005884,1447940176.750510,7928000,8519680
0.005423,1571027106.767472,7964000,8519680
0.004461,1909813943.062094,8016000,8519680
0.005346,1593655069.210625,7952000,8519680
0.005615,1517307212.822796,7948000,8519680
0.004769,1786470958.272175,7968000,8519680
0.005269,1616944391.725185,7956000,8519680
0.005692,1496781447.645819,7940000,8519680
0.005384,1582407132.243685,7956000,8519680
0.004538,1877408550.022036,7980000,8519680
0.005153,1653343683.291287,7948000,8519680
0.005192,1640924499.229584,7952000,8519680
0.005115,1665626588.465298,7972000,8519680
0.004807,1772348658.206782,7960000,8519680
0.005230,1629001912.045889,7976000,8519680
0.005423,1571027106.767472,7956000,8519680
0.005230,1629001912.045889,7948000,8519680
0.005076,1678423955.870764,7968000,8519680
0.004961,1717331183.229188,7972000,8519680
0.005230,1629001912.045889,7968000,8519680
0.005038,1691083763.398174,7964000,8519680
0.005653,1507107730.408633,7960000,8519680
0.005846,1457352035.579884,7948000,8519680
0.005115,1665626588.465298,7956000,8519680
0.005230,1629001912.045889,7976000,8519680
0.005384,1582407132.243685,7956000,8519680
0.005384,1582407132.243685,8012000,8519680
0.006538,1303101866.014071,7920000,8519680
0.005115,1665626588.465298,7956000,8519680
0.005692,1496781447.645819,7932000,8519680
0.005230,1629001912.045889,7936000,8519680
0.005461,1560095220.655558,7952000,8519680
0.005307,1605366497.079329,7952000,8519680
0.004961,1717331183.229188,7988000,8519680
0.005807,1467139659.032202,7944000,8519680
0.006076,1402185648.452929,7920000,8519680
0.006038,1411010268.300762,7928000,8519680
0.005576,1527919655.667145,7940000,8519680
0.006730,1265925705.794948,7924000,8519680
0.005230,1629001912.045889,7936000,8519680
0.005423,1571027106.767472,7956000,8519680
0.006000,1419946666.666667,7932000,8519680
0.006230,1367524879.614767,7948000,8519680
0.005730,1486855148.342059,7944000,8519680
0.006076,1402185648.452929,7956000,8519680
0.006038,1411010268.300762,7932000,8519680
0.005846,1457352035.579884,7956000,8519680
0.006000,1419946666.666667,7928000,8519680
0.005923,1438406213.067702,7944000,8519680
0.006269,1359017387.143085,7956000,8519680
0.006384,1334536340.852130,7908000,8519680
0.005461,1560095220.655558,7968000,8519680
0.006423,1326433130.935700,7964000,8519680
0.005653,1507107730.408633,7948000,8519680
0.004692,1815788576.300085,7980000,8519680
0.006269,1359017387.143085,7964000,8519680
0.005115,1665626588.465298,7936000,8519680
0.004615,1846084507.042253,7960000,8519680
0.005153,1653343683.291287,7968000,8519680
0.004884,1744406224.406224,7956000,8519680
0.005500,1549032727.272727,7948000,8519680
0.004538,1877408550.022036,7992000,8519680
0.005769,1476803605.477552,7952000,8519680
0.004923,1730587040.422507,8008000,8519680
0.005538,1538403755.868545,7940000,8519680
0.004923,1730587040.422507,7984000,8519680
0.005384,1582407132.243685,7980000,8519680
