rtt,thput,total_time,total_data
55.363730,153885.585382,82495999,8519680
55.374460,153855.766720,82491999,8519680
55.378460,153844.653679,82491999,8519680
55.547076,153377.650338,82487999,8519680
55.556230,153352.378302,82475999,8519680
55.615306,153189.483485,82459999,8519680
55.621268,153173.063225,82455999,8519680
55.630191,153148.494493,82447999,8519680
55.643268,153112.502307,82443999,8519680
55.863960,152507.627458,82443999,8519680
55.650037,153093.878446,82435999,8519680
56.098076,151871.162212,82483999,8519680
56.367268,151145.874233,82483999,8519680
56.149653,151731.658965,82475999,8519680
56.185499,151634.855107,82467999,8519680
56.386114,151095.356562,82423999,8519680
56.949306,149601.120688,82427999,8519680
57.079614,149259.593802,82475999,8519680
57.383768,148468.465856,82471999,8519680
57.233345,148858.676703,82463999,8519680
57.339076,148584.187161,82455999,8519680
57.104460,149194.651346,82427999,8519680
57.136999,149109.686352,82431999,8519680
57.139230,149103.864368,82431999,8519680
57.166614,149032.440508,82411999,8519680
57.646037,147792.987053,82515999,8519680
57.800268,147398.624518,82499999,8519680
57.858845,147249.396354,82475999,8519680
57.716460,147612.656771,82467999,8519680
57.834883,147310.404345,82455999,8519680
57.862845,147239.217152,82447999,8519680
57.876614,147204.188552,82411999,8519680
57.874960,147208.395479,82439999,8519680
57.883653,147186.287638,82391999,8519680
57.931576,147064.530059,82387999,8519680
57.926576,147077.224105,82387999,8519680
57.909537,147120.499340,82383999,8519680
57.918768,147097.051512,82383999,8519680
58.000345,146890.160740,82375999,8519680
57.949999,147017.776480,82367999,8519680
58.160729,146485.096499,82371999,8519680
57.655422,147768.929694,82447999,8519680
58.625383,145324.082574,82415999,8519680
58.538922,145538.723791,82403999,8519680
58.469845,145710.665045,82403999,8519680
58.396499,145893.677633,82407999,8519680
58.672345,145207.763555,82407999,8519680
58.689229,145165.989487,82403999,8519680
58.407114,145867.162688,82407999,8519680
58.706229,145123.952690,82355999,8519680
58.474922,145698.013928,82403999,8519680
58.710576,145113.207542,82383999,8519680
58.795768,144902.946076,82351999,8519680
58.745191,145027.701076,82347999,8519680
58.030229,146814.516276,82515999,8519680
59.083806,144196.533311,82347999,8519680
59.263729,143758.756726,82363999,8519680
59.415576,143391.355829,82375999,8519680
59.283268,143711.375695,82363999,8519680
59.439460,143333.738227,82359999,8519680
59.242460,143810.368442,82363999,8519680
59.617691,142905.232610,82319999,8519680
59.504229,143177.722713,82323999,8519680
60.157845,141622.094342,82319999,8519680
59.279037,143721.632995,82367999,8519680
60.717153,140317.514558,82291999,8519680
60.109037,141737.090215,82295999,8519680
60.794960,140137.932487,82243999,8519680
60.809999,140103.274792,82239999,8519680
60.607114,140572.276713,82255999,8519680
60.786499,140157.438579,82271999,8519680
60.090576,141780.634621,82291999,8519680
59.982499,142036.096229,82307999,8519680
61.255999,139083.194121,82243999,8519680
60.909076,139875.377522,82211999,8519680
60.945614,139791.519698,82211999,8519680
60.957306,139764.706793,82199999,8519680
61.424460,138701.748457,82203999,8519680
60.829114,140059.248603,82223999,8519680
60.692076,140375.491522,82227999,8519680
61.595383,138316.860535,82151999,8519680
60.972153,139730.673444,82163999,8519680
61.583537,138343.466696,82155999,8519680
61.725037,138026.324715,82119999,8519680
61.605768,138293.544202,82143999,8519680
61.401922,138752.659892,82159999,8519680
62.152576,137076.860660,82083999,8519680
61.698537,138085.608091,82107999,8519680
62.493960,136328.054743,82047999,8519680
62.435076,136456.628963,82075999,8519680
62.459768,136402.684045,82067999,8519680
62.442845,136439.651332,82075999,8519680
62.457268,136408.143885,82055999,8519680
62.343383,136657.325766,82075999,8519680
62.454383,136414.445084,82071999,8519680
62.185845,137003.525481,82083999,8519680
62.468191,136384.291967,82055999,8519680
62.477614,136363.722213,82051999,8519680
62.928153,135387.415550,82023999,8519680
63.376883,134428.826359,82015999,8519680
52.243652,163075.889105,78747998,8519680
52.241652,163082.132242,78739998,8519680
52.259690,163025.842671,78739998,8519680
53.095267,160460.253453,78783998,8519680
52.890960,161080.078713,78759998,8519680
52.946152,160912.166006,78747998,8519680
53.498114,159251.969144,78887998,8519680
53.644690,158816.837230,78879998,8519680
53.572306,159031.421944,78755998,8519680
53.584767,158994.439595,78747998,8519680
53.620960,158887.121752,78743998,8519680
53.600190,158948.690294,78747998,8519680
53.625575,158873.447977,78743998,8519680
53.629114,158862.963874,78739998,8519680
53.639075,158833.462359,78739998,8519680
53.642883,158822.187092,78739998,8519680
53.649075,158803.856357,78739998,8519680
53.658114,158777.104987,78739998,8519680
53.687383,158690.543735,78735998,8519680
53.688806,158686.337707,78735998,8519680
53.702960,158644.514194,78735998,8519680
53.696921,158662.356078,78735998,8519680
54.764613,155569.071583,78723998,8519680
53.739306,158537.216688,78715998,8519680
54.266460,156997.158097,78799998,8519680
54.142421,157356.834856,78751998,8519680
55.115537,154578.553775,78747998,8519680
54.297690,156906.859205,78739998,8519680
54.710844,155721.962542,78735998,8519680
54.355306,156740.539737,78723998,8519680
54.358306,156731.889327,78727998,8519680
54.369537,156699.513553,78727998,8519680
54.436344,156507.204084,78715998,8519680
54.462421,156432.267306,78699998,8519680
54.482229,156375.393525,78699998,8519680
55.203613,154331.927514,78711998,8519680
55.234729,154244.985976,78711998,8519680
54.476767,156391.072179,78711998,8519680
54.498767,156327.940410,78707998,8519680
54.570421,156122.673124,78683998,8519680
55.123883,154555.149898,78699998,8519680
55.074306,154694.277945,78795998,8519680
54.909075,155159.780055,78835998,8519680
54.925267,155114.038863,78763998,8519680
55.315998,154018.372768,78751998,8519680
55.087152,154658.204149,78735998,8519680
55.061037,154731.557272,78707998,8519680
55.109113,154596.572803,78695998,8519680
55.090421,154649.026915,78695998,8519680
55.204037,154330.742152,78699998,8519680
55.708806,152932.374821,78803998,8519680
55.701729,152951.805141,78691998,8519680
55.847037,152553.840950,78695998,8519680
55.712729,152921.606120,78683998,8519680
55.803998,152671.498555,78679998,8519680
55.848729,152549.219159,78679998,8519680
56.497344,150797.885295,78655998,8519680
56.608267,150502.399234,78615998,8519680
59.279921,143719.489775,78347998,8519680
57.836421,147306.487032,78651998,8519680
58.055190,146751.392942,78431998,8519680
58.749344,145017.449046,78379998,8519680
57.150575,149074.265657,78699998,8519680
58.778652,144945.140967,78379998,8519680
57.253152,148807.178337,78675998,8519680
56.617075,150478.985359,78611998,8519680
57.126844,149136.192435,78755998,8519680
57.823113,147340.389647,78667998,8519680
57.093690,149222.795023,78679998,8519680
57.828190,147327.453963,78667998,8519680
57.328729,148611.004441,78519998,8519680
57.812113,147368.424330,78587998,8519680
57.045613,149348.557268,78591998,8519680
57.320460,148632.442936,78519998,8519680
57.518652,148120.300177,78535998,8519680
57.193421,148962.587847,78563998,8519680
57.340229,148581.199423,78519998,8519680
57.335690,148592.961906,78519998,8519680
58.442036,145779.999862,78427998,8519680
58.602460,145380.927695,78411998,8519680
58.557806,145491.789771,78419998,8519680
58.430767,145808.115098,78431998,8519680
58.606921,145369.861693,78411998,8519680
58.667306,145220.235611,78391998,8519680
58.761883,144986.504262,78379998,8519680
58.723883,145080.324474,78391998,8519680
58.741729,145036.248422,78379998,8519680
58.786536,144925.702035,78367998,8519680
58.732036,145060.184871,78387998,8519680
58.692536,145157.810186,78395998,8519680
58.881536,144691.877603,78367998,8519680
59.270229,143742.991106,78355998,8519680
59.295536,143681.642409,78339998,8519680
58.828806,144821.569216,78367998,8519680
59.301036,143668.316351,78331998,8519680
59.320844,143620.343635,78327998,8519680
59.327960,143603.117316,78319998,8519680
59.307190,143653.408634,78327998,8519680
59.333190,143590.459235,78319998,8519680
59.329729,143598.835585,78299998,8519680
