n_pkt,thput
25,11034482
50,21993127
100,26364572
200,30467122
400,33986060
800,31135266
1600,33575490
5,3555555
25,10256410
50,21843003
100,26364572
200,32747041
400,33056250
800,22883959
1600,37349685
5,2560000
25,17391304
50,21262458
100,24497607
200,27962861
400,33327908
800,24806952
1600,23853304
5,2560000
25,12121212
50,18713450
100,28699551
200,32181018
400,28062482
800,22616714
1600,22193474
5,2285714
25,10322580
50,17066666
100,24427480
200,31372549
400,29584687
800,33498947
1600,33480327
