n_pkt,thput
5,106666
5,58181
5,69565
5,71111
5,237037
5,177777
5,148837
5,145454
5,177777
5,188235
5,142222
5,114285
5,95522
5,90140
5,20000
5,24150
5,37426
5,37869
5,92753
5,278260
5,172972
5,11247
5,23272
5,24615
5,27350
5,72727
5,9495
5,33333
5,27705
5,21768
5,16326
5,14780
5,13223
5,10561
5,8366
5,6743
5,7126
5,7064
5,6243
5,5059
5,5920
5,4855
5,4435
5,5633
5,5087
5,5111
5,5095
5,5220
5,5194
5,5337
5,5765
5,5797
5,5823
5,5818
5,5986
5,4926
5,6445
5,6618
5,6510
5,6445
5,6400
5,6317
5,6412
5,6305
5,6324
5,6243
5,6280
5,6201
5,6112
5,6118
5,6171
5,6153
5,6130
5,6130
5,6106
5,6037
5,6471
5,6458
5,6471
5,6490
5,6497
5,6425
5,6425
5,6374
5,6324
5,6219
5,6207
5,6118
5,6083
5,5998
5,5931
5,6101
5,6020
5,6101
5,6101
5,6118
5,6299
5,6406
5,6336
5,6274
5,6280
5,6336
5,6268
5,6268
5,6708
5,7757
5,7920
5,7833
5,7823
5,7950
5,7881
5,7940
5,7901
5,8050
5,8080
5,8050
5,142222
5,85333
5,148837
5,145454
5,100000
5,133333
5,142222
5,95522
5,112280
5,133333
5,44137
5,55652
5,26556
5,90140
5,52032
5,33862
5,27947
5,12648
5,13530
5,10756
5,12007
5,12284
5,11764
5,11267
5,9682
5,8636
5,9984
5,8731
5,5419
5,4790
5,5882
5,5484
5,4692
5,3904
5,3919
5,4938
5,5047
5,5039
5,5107
5,5526
5,5460
5,5470
5,5414
5,5437
5,5387
5,5306
5,5263
5,5215
5,5169
5,5289
5,5250
5,5346
5,5673
5,5866
5,5866
5,5828
5,5812
5,6680
5,6584
5,6510
5,6445
5,6342
5,6268
5,6159
5,6089
5,6049
5,6003
5,5893
5,5887
5,5828
5,5776
5,5688
5,5609
5,5560
5,5470
5,5414
5,5364
5,5157
5,5091
5,5027
5,5015
5,5414
5,27234
5,26229
5,27350
5,26890
5,26556
5,32653
5,31219
5,29906
5,34408
5,193939
5,116363
5,164102
5,123076
5,148837
5,133333
5,148837
5,108474
5,103225
5,36571
5,81012
5,27118
5,40000
5,19692
5,24242
5,19753
5,15841
5,16000
5,26016
5,25806
5,26890
5,32323
5,30769
5,30476
5,22857
5,19631
5,16368
5,54700
5,172972
5,55172
5,29493
5,41025
5,32989
5,24427
5,26122
5,15724
5,12623
5,7215
5,5760
5,5293
5,5124
5,5148
5,5067
5,5063
5,5144
5,5152
5,5132
5,5203
5,5140
5,5182
5,5215
5,5194
5,5267
5,5855
5,5781
5,5797
5,5765
5,5834
5,5719
5,5807
5,5920
5,5802
5,5755
5,5765
5,5823
5,5807
5,5215
5,5643
5,68817
5,53781
5,30622
5,27350
5,24521
5,21993
5,20125
5,17927
5,16243
5,15201
5,25296
5,21621
5,15533
5,13502
5,11347
5,9907
5,9411
5,8290
5,8173
5,7785
5,7729
5,7565
5,7322
5,7305
5,7174
5,7223
5,7166
5,7087
5,6903
5,6808
5,6673
5,6591
5,6471
5,6349
5,6464
5,6225
5,6243
5,6274
5,6177
5,6060
5,5898
5,5797
5,5760
5,8142
5,8163
5,8454
5,57657
5,40000
5,27705
5,25296
5,27467
5,26556
5,24427
5,20779
5,20447
5,28828
5,80000
5,101587
5,182857
5,74418
5,50393
5,36363
5,37209
5,12475
5,18130
5,22222
5,15880
5,11829
5,9696
5,7766
5,6043
5,4945
5,4183
5,4996
5,5095
5,5023
5,5152
5,5087
5,5107
5,5148
5,5019
5,4926
5,4841
5,4972
5,5039
5,5031
5,5071
5,5128
5,5182
5,5124
5,5465
5,5378
5,5237
5,5220
5,8142
5,6859
5,6517
5,7207
5,6557
5,5512
5,4961
5,4526
5,5186
5,5120
5,5095
5,4988
5,5190
5,5834
5,5734
5,5739
5,5633
5,5638
5,5648
5,5522
5,5382
5,5355
5,5190
5,5328
5,5276
5,5215
5,5161
5,5177
5,5079
5,4992
5,5035
5,5055
5,4984
5,5148
5,5055
5,5039
5,80000
5,79012
5,26016
5,12167
5,18130
5,12007
5,10289
5,9221
5,8695
5,6911
5,4996
5,5120
5,5039
5,5211
5,5182
5,5241
5,5609
5,5541
5,5653
5,5263
5,5224
5,18658
5,15384
5,10720
5,8648
5,7314
5,6342
5,5693
5,4863
5,4984
5,4980
5,4863
5,4976
5,4885
5,4961
5,5015
5,5298
5,5414
5,5228
5,5364
5,5250
5,5311
5,32653
5,18823
5,17112
5,12167
5,9315
5,8101
5,7415
5,7150
5,6948
5,6729
5,6751
5,6701
5,6659
5,6419
5,6758
5,6557
5,6380
5,6177
5,5970
5,5839
5,5750
5,5589
5,5423
5,5280
5,5220
5,5182
5,5063
5,4968
5,5199
