n_pkt,thput
5,355555
5,160000
5,256000
5,31840
5,64000
5,116363
5,96969
5,142222
5,86486
5,30188
5,104918
5,114285
5,81012
5,47407
5,64000
5,106666
5,213333
5,228571
5,103225
5,114285
5,77108
5,45714
5,43835
5,52892
5,30476
5,36571
5,38554
5,40506
5,92753
5,74418
5,95522
5,55652
5,36994
5,50793
5,95522
5,31840
5,79012
5,57657
5,48854
5,80000
5,49612
5,38323
5,55652
5,98461
5,400000
5,57142
5,304761
5,56637
5,400000
5,98461
5,58181
5,55652
5,68817
5,48120
5,15647
5,14746
5,18390
5,18181
5,14918
5,15458
5,17827
5,16931
5,17297
5,17777
5,16931
5,17112
5,17534
5,17534
5,13305
5,18181
5,18181
5,17728
5,20711
5,18338
5,13502
5,17344
5,18028
5,18285
5,18028
5,17679
5,17534
5,16976
5,16410
5,16326
5,19753
5,15960
5,15647
5,15384
5,15609
5,15496
5,17877
5,13389
5,18550
5,18768
5,18823
5,13361
5,13943
5,12723
5,19104
5,18934
5,15421
5,20000
5,20189
5,14814
5,20447
5,20447
5,16284
5,20578
5,20189
5,19512
5,21621
5,22145
5,22068
5,21694
5,19393
5,19692
5,22145
5,24150
5,26666
5,27586
5,28318
5,28444
5,28070
5,30917
5,32989
5,34224
5,37426
5,36781
5,34224
5,40764
5,45714
5,47407
5,914285
5,355555
5,336842
5,118518
5,188235
5,213333
5,156097
5,228571
5,304761
5,188235
5,172972
5,168421
5,86486
5,77108
5,101587
5,17827
5,128000
5,188235
5,164102
5,139130
5,128000
5,95522
5,177777
5,193939
5,71111
5,71111
5,220689
5,92753
5,23616
5,54237
5,36158
5,65979
5,62745
5,56637
5,67368
5,68085
5,62745
5,52032
5,64000
5,71111
5,70329
5,70329
5,35955
5,92753
5,28444
5,120754
5,106666
5,30622
5,63366
5,24902
5,45390
5,492307
5,160000
5,42105
5,188235
5,278260
5,80000
5,108474
5,100000
5,103225
5,220689
5,100000
5,120754
5,142222
5,177777
5,172972
5,114285
5,70329
5,72727
5,68817
5,32487
5,36158
5,31372
5,30331
5,30917
5,30476
5,29090
5,29767
5,30331
5,28193
5,35555
5,26556
5,27234
5,24902
5,25296
5,25000
5,25098
5,31840
5,32989
5,34782
5,35359
5,36363
5,19161
5,38554
5,19814
5,53333
5,59259
5,58181
5,56140
5,24334
5,59813
5,44444
5,44444
5,60952
5,57142
5,64000
5,533333
5,426666
5,376470
5,256000
5,256000
5,70329
5,160000
5,177777
5,426666
5,62745
5,213333
5,220689
5,160000
5,278260
5,278260
5,136170
5,125490
5,81012
5,118518
5,106666
5,108474
5,108474
5,112280
5,114285
5,118518
5,114285
5,182857
5,200000
5,91428
5,88888
5,220689
5,228571
5,426666
5,98461
5,83116
5,60952
5,58181
5,75294
5,58181
5,41025
5,130612
5,40000
5,40000
5,29090
5,71910
5,52459
5,188235
5,914285
5,76190
5,30331
5,16842
5,9667
5,9411
5,9090
5,12500
5,11408
5,8901
5,8602
5,8279
5,7920
5,8020
5,8173
5,7862
5,7862
5,7823
5,7720
5,7720
5,7720
5,7600
5,7729
5,8839
5,9968
5,9302
5,9876
5,9770
5,9624
5,10702
5,13250
5,7390
5,18285
5,18991
5,20125
5,20915
5,22939
5,25098
5,24521
5,18550
5,25702
5,22939
5,7239
5,24806
5,24710
5,24242
5,26122
5,27234
5,34224
5,37426
5,51612
5,49612
5,49612
5,53333
5,60952
5,63366
5,98461
5,98461
5,24427
5,29090
5,400000
5,290909
5,266666
5,336842
5,581818
5,492307
5,376470
5,320000
5,256000
5,100000
5,106666
5,87671
5,83116
5,77108
5,77108
5,79012
5,80000
5,85333
5,76190
5,74418
5,71910
5,73563
5,71111
5,68817
5,148837
5,142222
5,142222
5,581818
5,426666
5,304761
5,182857
5,116363
5,91428
5,75294
5,71910
5,76190
5,71910
5,79012
5,80000
5,77108
5,83116
5,85333
5,88888
5,103225
5,100000
5,123076
5,711111
5,711111
5,640000
5,168421
5,290909
5,193939
5,228571
5,128000
5,213333
5,128000
5,106666
5,200000
5,193939
5,39263
5,213333
5,47058
5,43243
5,336842
5,142222
5,177777
5,177777
5,29906
5,182857
5,118518
5,88888
5,78048
5,75294
5,78048
5,64000
5,44755
5,51200
5,118518
5,46043
5,50793
5,30917
5,44444
5,42384
5,18879
5,22939
5,16931
5,28070
5,16284
5,11657
5,12549
5,10810
5,8803
5,9846
5,8988
5,8567
5,7738
5,7637
5,7256
5,6926
5,6772
5,6736
5,6618
5,6729
5,6597
5,6484
5,6517
5,6380
5,6673
5,6355
5,6305
5,6299
5,6355
5,6336
5,6458
5,6497
5,6445
5,6412
5,6497
5,6577
5,6570
5,6708
5,6597
5,6201
5,6591
5,6611
5,6694
5,6758
5,7415
5,6687
5,7795
5,6694
5,5215
5,6632
5,6597
5,6153
5,7757
5,6632
5,6666
5,6736
5,6736
5,6729
5,6722
5,6956
5,8247
5,7664
5,8080
5,8488
5,7881
5,7833
5,8080
5,8533
5,8648
5,8767
5,9182
5,8864
5,8926
5,8938
5,9142
5,9142
5,9090
5,8963
5,9142
5,9090
5,9208
5,9343
5,9411
5,11657
5,9384
5,9580
5,9595
5,9595
5,9595
5,9595
5,10684
5,11130
5,11764
5,15201
5,320000
5,128000
5,130612
5,101587
5,228571
5,55172
5,160000
5,148837
5,49230
5,142222
5,400000
5,376470
5,213333
5,228571
5,54700
5,58181
5,83116
5,69565
5,68817
5,77108
5,32323
5,68085
5,56140
5,40764
5,45070
5,40251
5,43537
5,24521
5,26016
5,25498
5,25098
5,24334
5,27467
5,25910
5,28193
5,27705
5,25196
5,25702
5,11895
5,21694
5,19219
5,19631
5,19692
5,18713
5,18879
5,18658
5,19219
5,20578
5,23616
5,18934
5,18285
5,18713
5,31372
5,29223
5,29357
5,28571
5,31527
5,35555
