n_pkt,thput
5,21333333
5,7111111
5,8000000
5,4266666
25,4113110
25,10457516
25,4532577
25,3524229
50,10031347
50,4618854
50,5140562
50,4776119
100,5267489
100,4836576
100,4309038
100,4117741
200,4058338
200,3627218
200,3506849
200,3363442
400,2002883
400,2146908
400,2028897
400,2018609
800,1347079
800,1300504
800,1310543
800,1294685
1600,623884
1600,610453
1600,607256
1600,602739
5,9142857
5,4571428
5,5120000
5,21333333
25,12213740
25,6722689
25,5776173
25,7339449
50,9288824
50,5351170
50,4889228
50,5007824
100,3926380
100,5729632
100,3943922
200,3899615
200,3235182
200,3133606
200,2873343
400,1916149
400,2077700
400,2000605
400,1979920
800,1408795
800,1352315
800,1392110
800,1359175
1600,684623
1600,685215
1600,683621
1600,675734
5,16000000
5,16000000
5,9142857
5,3555555
25,4419889
25,3001876
25,2872531
25,2807017
50,5673758
50,4539007
50,4232804
50,4678362
100,5326674
100,4841149
100,4794905
200,2252083
200,2190093
200,2412079
200,2232980
400,2431134
400,2277554
400,2314464
400,2295385
800,518781
800,1458241
800,1486381
800,1423511
1600,550201
1600,544798
1600,547195
1600,546549
5,7111111
5,4923076
5,12800000
5,4571428
25,4010025
25,2952029
25,2614379
25,2461538
50,2592142
50,2809482
50,2361623
50,2259089
100,2360752
100,2032713
100,1981424
100,1938219
200,2111209
200,2175483
200,2006505
200,1953341
400,1489524
400,1426019
400,1418611
400,1398319
800,944512
800,927313
800,932326
800,927516
1600,519302
1600,522541
1600,519927
1600,517950
5,5333333
5,4000000
5,3555555
5,8000000
25,3292181
25,2461538
25,2446483
25,2662229
50,1967414
50,2209944
50,1787210
50,1689992
100,2348623
100,2533399
100,2412818
100,2196105
200,1900221
200,1989237
200,2115309
200,2008236
400,1601796
400,1562292
400,1543982
400,1528067
800,958299
800,944146
800,932710
800,945340
1600,608440
1600,604808
1600,604426
1600,603338
