n_pkt,thput
5,640000
5,37426
5,22535
5,71910
5,21333
5,70329
5,57657
5,31372
5,118518
5,188235
5,56637
5,87671
5,182857
5,19814
5,96969
5,63366
5,39506
5,24999
5,32160
5,35555
5,15609
5,27705
5,20062
5,49612
5,44755
5,24427
5,45070
5,40000
5,40506
5,27705
5,29357
5,37209
5,22775
5,41025
5,74418
5,75294
5,83116
5,29357
5,91428
5,35164
5,81012
5,30621
5,75294
5,172972
5,168421
5,125490
5,62135
5,82051
5,23791
5,33684
5,142222
5,37209
5,35164
5,37426
5,17066
5,21122
5,25497
5,25296
5,25910
5,20914
5,15458
5,27467
5,29090
5,14814
5,29767
5,15274
5,16452
5,14918
5,29493
5,32160
5,31527
5,40506
5,10921
5,20512
5,36158
5,26666
5,33333
5,24806
5,32820
5,13114
5,16120
5,29493
5,48120
5,12499
5,23443
5,34972
5,36571
5,17486
5,20914
5,35955
5,14953
5,27825
5,17158
5,28571
5,29906
5,18443
5,19631
5,17977
5,40764
5,40506
5,34594
5,16976
5,53781
5,47407
5,17827
5,55652
5,40506
5,46715
5,41290
5,38554
5,56140
5,40000
5,38094
5,64646
5,25910
5,18390
5,70329
5,37426
5,98461
5,88888
5,100000
5,55652
5,75294
5,95522
5,76190
5,86486
5,80000
5,101587
5,101587
5,110344
5,172972
5,98461
5,11111
5,9221
5,22456
5,10792
5,22456
5,10648
5,37426
5,28571
5,13733
5,32487
5,31527
5,35555
5,28193
5,38094
5,37209
5,39506
5,16753
5,42953
5,31682
5,33160
5,34594
5,34042
5,30188
5,33333
5,30476
5,41025
5,34782
5,18390
5,29090
5,44755
5,45714
5,80000
5,71111
5,77108
5,57657
5,48484
5,24427
5,39263
5,62135
5,95522
5,68817
5,48120
5,35164
5,22222
5,35359
5,48854
5,29357
5,48120
5,29629
5,29906
5,27825
5,25196
5,27947
5,28318
5,29357
5,26890
5,33333
5,30769
5,34224
5,32160
5,35555
5,40251
5,30917
5,39506
5,41025
5,40506
5,44444
5,29357
5,31219
5,30769
5,46043
5,40251
5,79012
5,58715
5,58715
5,145454
5,156097
5,103225
5,177777
5,228571
5,336842
5,70329
5,206451
5,133333
5,152380
5,220689
5,53781
5,237037
5,108474
5,182857
5,266666
5,457142
5,278260
5,152380
5,193939
5,336842
5,400000
5,457142
5,304761
5,256000
5,355555
5,400000
5,711111
5,492307
5,711111
5,304761
5,457142
5,711111
5,1066666
5,1280000
5,1600000
5,711111
5,1066666
5,1066666
5,1280000
5,581818
5,1280000
5,1280000
5,457142
5,711111
5,457142
5,355555
5,290909
5,320000
5,266666
5,193939
5,177777
5,182857
5,148837
5,246153
5,336842
5,400000
5,376470
5,533333
5,376470
5,426666
5,533333
5,492307
5,533333
5,1066666
5,640000
5,640000
5,914285
5,492307
5,581818
5,640000
5,533333
5,800000
5,711111
5,581818
5,492307
5,376470
5,114285
5,101587
5,426666
5,48120
5,533333
5,128000
5,103225
5,100000
5,355555
5,103225
5,103225
5,188235
5,92753
5,400000
5,457142
5,85333
5,72727
5,91428
5,90140
5,86486
5,64646
5,70329
5,69565
5,72727
5,90140
5,128000
5,100000
5,120754
5,28699
5,33160
5,116363
5,145454
5,79012
5,101587
5,128000
5,128000
5,304761
5,355555
5,376470
5,168421
5,355555
5,355555
5,168421
5,188235
5,246153
5,457142
5,336842
5,581818
5,145454
5,266666
5,160000
5,160000
5,125490
5,246153
5,120754
5,246153
5,206451
5,400000
5,92753
5,86486
5,136170
5,94117
5,290909
5,103225
5,104918
5,116363
5,114285
5,112280
5,59259
5,68085
5,96969
5,114285
5,96969
5,94117
5,84210
5,133333
5,133333
5,116363
5,96969
5,168421
5,125490
5,168421
5,142222
5,123076
5,38323
5,164102
5,182857
5,228571
5,139130
5,86486
5,128000
5,266666
5,304761
5,426666
5,266666
5,400000
5,228571
5,108474
5,182857
5,355555
5,62745
5,220689
5,246153
5,142222
5,376470
5,40251
5,206451
5,177777
5,426666
5,96969
5,213333
5,88888
5,48120
5,76190
5,47761
5,49612
5,56140
5,29223
5,30046
5,41830
5,42666
5,57142
5,106666
5,103225
5,33160
5,38095
5,39024
5,55652
5,103225
5,96969
5,87671
5,53333
5,47407
5,118518
5,82051
5,193939
5,78048
5,142222
5,32820
5,228571
5,28571
5,168421
5,37869
5,35955
5,34594
5,41558
5,120754
5,116363
5,148837
5,142222
5,213333
5,228571
5,48854
5,46715
5,48120
5,68817
5,66666
5,91428
5,57657
5,76190
5,66666
5,61538
5,88888
5,56637
5,104918
5,43835
5,87671
5,51612
5,120754
5,130612
5,118518
5,80000
5,114285
5,81012
5,92753
5,110344
5,400000
5,278260
5,148837
5,246153
5,457142
5,182857
5,304761
5,304761
5,156097
5,228571
5,256000
5,188235
5,320000
5,104918
5,116363
5,79012
5,400000
5,188235
5,533333
5,581818
5,581818
5,256000
5,457142
5,457142
5,640000
5,800000
5,290909
5,164102
5,213333
5,290909
5,177777
5,400000
5,304761
5,336842
5,256000
5,193939
5,177777
5,336842
5,426666
5,355555
5,51612
5,23791
5,35954
5,30188
5,32653
5,44137
5,78048
5,92753
5,59813
5,76190
5,136170
5,168421
5,145454
5,57657
5,65979
5,81012
5,44754
5,36781
5,30476
5,25806
5,23529
5,26337
5,23272
5,21052
5,21993
5,25497
5,26778
5,24242
5,20983
5,23880
5,39263
5,31219
5,34224
5,37647
5,48120
5,43835
5,56140
5,48484
5,38553
5,44444
5,37647
5,40000
5,43537
5,43243
5,35754
5,31683
5,37426
5,34408
5,21262
5,25396
5,34782
5,36363
5,43835
5,46376
5,49611
5,39751
5,33160
5,69565
5,91428
5,54700
5,44444
5,53781
5,49230
5,50793
5,71111
5,39263
5,47407
5,96969
5,71910
5,139130
5,94117
5,95522
5,38323
5,30622
5,98461
5,85333
5,125490
5,85333
5,44755
5,136170
5,90140
5,42666
5,75294
5,65306
5,31372
5,65979
5,52459
5,47761
5,25000
5,27350
5,26778
5,29906
5,31840
5,31372
5,29223
5,32487
5,30917
5,24242
5,22694
5,31526
5,40000
5,43537
5,39751
5,46043
5,47761
5,40506
5,35359
5,44444
5,28444
5,29493
5,36158
5,35164
5,32820
5,34224
5,22535
5,39999
5,35555
5,27705
5,31067
5,37209
5,37646
5,44444
5,17877
5,31526
5,33333
5,24806
5,45390
5,24710
5,21842
5,25196
5,24615
5,25296
5,26666
5,31067
5,31999
5,29906
5,22857
5,32487
5,41829
5,39999
5,43537
5,47761
5,32487
5,59259
5,42953
5,58715
5,33507
5,56140
5,64000
5,63366
5,62745
5,51612
5,77108
5,72727
5,87671
5,80000
5,91428
5,87671
5,68085
5,112280
5,84210
5,43537
5,86486
5,100000
5,38554
5,57657
5,32820
5,40251
5,48120
5,16410
5,26337
5,29492
5,34594
5,34224
5,35164
5,35164
5,38787
5,71111
5,71910
5,64000
5,78048
5,47058
5,54700
5,31067
5,56140
5,98461
5,27705
5,22299
5,66666
5,65979
5,65979
5,52032
5,49230
5,43835
5,30917
5,32160
5,43537
5,46376
5,31219
5,51200
5,48484
5,95522
5,88888
5,123076
5,168421
5,101587
5,177777
5,168421
5,145454
5,116363
5,128000
5,104918
5,39024
5,59813
5,50393
5,52032
5,42953
5,61538
5,90140
5,136170
5,278260
5,355555
5,68085
5,55172
5,100000
5,133333
5,152380
5,71910
5,87671
5,91428
5,100000
5,106666
5,68085
5,193939
5,94117
5,711111
5,1066666
5,711111
5,426666
5,711111
5,640000
5,1066666
5,1280000
5,800000
5,711111
5,1066666
5,914285
5,2133333
5,914285
5,800000
5,581818
5,533333
5,800000
5,711111
5,426666
5,581818
5,581818
5,426666
5,581818
5,336842
5,640000
5,581818
5,581818
5,581818
5,533333
5,800000
5,400000
5,355555
5,581818
5,70329
5,70329
5,55652
5,52032
5,76190
5,55652
5,56637
5,103225
5,237037
5,266666
5,213333
5,168421
5,200000
5,246153
5,304761
5,355555
5,355555
5,457142
5,400000
5,67368
5,400000
5,200000
5,355555
5,457142
5,220689
5,304761
5,59813
5,266666
5,533333
5,256000
5,492307
5,320000
5,376470
5,130612
5,533333
5,581818
5,304761
5,400000
5,206451
5,60952
5,177777
5,156097
5,164102
5,355555
5,376470
5,278260
5,91428
5,94117
5,246153
5,108474
5,188235
5,58715
5,142222
5,65979
5,77108
5,82051
5,58715
5,62135
5,65306
5,42953
5,68085
5,164102
