n_pkt,thput
5,4266666
5,1422222
25,4604316
25,4539007
50,4942084
50,3290488
100,4677935
100,4240165
200,4315667
200,4144071
400,3766263
400,3526778
800,2173744
800,2065915
5,3200000
5,1600000
25,4571428
25,3575418
50,3798219
50,2899207
100,4859990
100,4348195
200,4322498
200,4061880
400,3472731
400,3365584
800,2362364
800,2305178
5,2844444
5,752941
25,3950617
25,3121951
50,3386243
50,2588473
100,4876190
100,4376068
200,4306139
200,4055044
400,3645506
400,3392413
800,2516385
800,2406253
5,8533333
5,1024000
25,3422459
25,2711864
50,3759177
50,3506849
100,5044334
100,4497145
200,5097063
200,4344505
400,3695416
400,3387433
800,2608346
800,2463990
5,1113043
5,984615
25,3298969
25,3137254
50,3775811
50,3497267
100,7196064
100,4883166
200,4453626
200,4925444
400,2923208
400,3046768
800,2477591
800,2429887
