n_pkt,thput
5,85333
5,58715
5,148837
5,71111
5,68085
5,45390
5,45714
5,103225
5,55652
5,61538
5,98461
5,53781
5,45070
5,800000
5,213333
5,914285
5,58181
5,581818
5,136170
5,133333
5,492307
5,400000
5,206451
5,492307
5,376470
5,266666
5,533333
5,130612
5,206451
5,278260
5,426666
5,400000
5,278260
5,101587
5,376470
5,206451
5,213333
5,49612
5,41290
5,46376
5,98461
5,95522
5,101587
5,104918
5,110344
5,108474
5,96969
5,116363
5,71111
5,116363
5,52459
5,182857
5,114285
5,320000
5,148837
5,220689
5,110344
5,188235
5,164102
5,426666
5,177777
5,91428
5,172972
5,193939
5,112280
5,77108
5,68085
5,106666
5,120754
5,133333
5,116363
5,336842
5,182857
5,182857
5,220689
5,177777
5,81012
5,355555
5,320000
5,142222
5,58715
5,48484
5,21333
5,20125
5,193939
5,29629
5,46043
5,52032
5,32487
5,49612
5,77108
5,64000
5,77108
5,22068
5,38787
5,62745
5,44755
5,22938
5,58715
5,51612
5,49612
5,51612
5,52459
5,38787
5,48120
5,41290
5,31372
5,32989
5,35555
5,38554
5,39263
5,19452
5,36158
5,27350
5,40251
5,33684
5,37869
5,46043
5,33160
5,33333
5,39263
5,35754
5,38095
5,23529
5,42105
5,35955
5,42105
5,47761
5,45070
5,46715
5,44755
5,44444
5,54700
5,44444
5,59259
5,52892
5,48120
5,57142
5,49230
5,53781
5,46376
5,64000
5,47407
5,70329
5,55652
5,46376
5,68085
5,19104
5,39024
5,34782
5,29090
5,53333
5,35555
5,20645
5,35555
5,32323
5,39263
5,40506
5,38554
5,32000
5,44137
5,47407
5,31372
5,47761
5,34972
5,47407
5,51200
5,49612
5,36994
5,61538
5,65979
5,37426
5,39024
5,50393
5,48854
5,42953
5,36571
5,34408
5,43537
5,34594
5,53333
5,52458
5,54236
5,51612
5,38787
5,15238
5,43537
5,48484
5,53333
5,53781
5,42666
5,52032
5,34972
5,54237
5,25396
5,32323
5,31840
5,33507
5,26556
5,33333
5,37647
5,35954
5,34042
5,40764
5,47058
5,24520
5,52032
5,41830
5,52892
5,53781
5,56140
5,62745
5,37209
5,55652
5,52032
5,34042
5,63366
5,68085
5,21768
5,31067
5,33862
5,40000
5,44755
5,52892
5,36363
5,28699
5,52459
5,25600
5,25396
5,30769
5,36158
5,45714
5,45714
5,54700
5,73563
5,70329
5,16842
5,30476
5,27586
5,32487
5,37209
5,40506
5,31840
5,38323
5,31372
5,33683
5,29223
5,36994
5,41025
5,42953
5,32323
5,51200
5,55172
5,57657
5,50000
5,73563
5,45070
5,64000
5,56140
5,90140
5,145454
5,136170
5,98461
5,152380
5,136170
5,95522
5,114285
5,206451
5,220689
5,148837
5,266666
5,152380
5,118518
5,125490
5,278260
5,336842
5,426666
5,492307
5,152380
5,172972
5,193939
5,160000
5,188235
5,304761
5,290909
5,400000
5,304761
5,492307
5,914285
5,640000
5,581818
5,220689
5,148837
5,156097
5,193939
5,533333
5,800000
5,800000
5,1066666
5,711111
5,800000
5,38323
5,66666
5,41290
5,62745
5,61538
5,58181
5,400000
5,112280
5,59813
5,177777
5,177777
5,101587
5,278260
5,177777
5,104918
5,103225
