n_pkt,thput
5,3657142
5,2327272
5,2560000
5,948148
25,2344322
25,1624365
25,1491841
25,1516587
50,3610719
50,1330561
50,1306122
50,1276807
100,1565988
100,1713520
100,1557414
100,1624107
200,1673339
200,1442253
200,1398095
200,495370
400,719233
400,704294
400,702034
400,682891
800,515763
800,506914
800,499112
800,495870
5,3657142
5,3657142
5,2133333
5,1505882
25,1951219
25,1149012
25,1012658
25,1223709
50,996108
50,877598
50,919446
50,1264822
100,1592039
100,1519964
100,1424794
100,1414364
200,960848
200,841171
200,827775
200,819396
400,898644
400,972777
400,872952
400,885669
800,525913
800,510657
800,500879
800,498937
5,5120000
5,12800000
5,6400000
5,8533333
25,2154882
25,2012578
25,1807909
25,1927710
50,1655886
50,2214532
50,1723905
50,1785216
100,1711802
100,1579272
100,1445715
100,1457029
200,1217598
200,1369167
200,1294113
200,1212013
400,894342
400,932525
400,876149
400,834955
800,541113
800,526638
800,519622
800,510508
5,6400000
5,6400000
5,6400000
5,2560000
25,1520190
25,1228406
25,1580246
25,1245136
50,1188486
50,1091219
50,1937925
50,1079713
100,1893491
100,1700431
100,1440225
100,1470630
200,840551
200,876674
200,542887
200,851718
400,651249
400,672376
400,654689
400,642555
800,485191
800,482175
800,484565
800,480850
5,2844444
5,2327272
5,1280000
5,1505882
25,1300813
25,1963190
25,1306122
25,1274900
50,1571516
50,1809187
50,1578298
50,1546827
100,1749829
100,1400437
100,1420840
100,1392439
200,1818585
200,1673134
200,1648566
400,508900
400,884512
400,911533
400,866644
800,453370
800,443390
800,450109
800,441916
