n_pkt,thput
5,2857142
5,2702702
5,2941176
5,6666666
5,4347826
5,2941176
5,5000000
5,4000000
5,2702702
5,2439024
5,2777777
5,1785714
5,1886792
5,2222222
5,2702702
5,3571428
5,3703703
5,3333333
5,3125000
5,2272727
25,5230125
25,1854599
25,944108
25,967117
25,930059
25,998003
25,971628
25,1022913
25,1176470
25,1185395
25,1308215
25,1346982
25,1342642
25,973141
25,1351351
5,3030303
5,2631578
5,3448275
5,7692307
5,4761904
5,3703703
5,3571428
5,3703703
5,2127659
5,1923076
5,1851851
5,1724137
5,2702702
5,1587301
5,3333333
5,2272727
5,4166666
5,5000000
25,5330490
25,1112594
25,868658
25,846883
25,738770
25,734645
25,733137
25,729713
25,733137
25,750750
25,749850
25,754147
25,754147
25,783453
25,812479
25,832778
25,827814
25,831946
25,820748
25,835561
