n_pkt,thput
5,75294
5,42666
5,62745
5,28070
5,22377
5,21404
5,25600
5,53333
5,21192
5,15647
5,8648
5,16797
5,8767
5,8398
5,8163
5,6577
5,4383
5,5161
5,5714
5,5638
5,5517
5,5503
5,5648
5,53781
5,20125
5,13008
5,9343
5,7239
5,5860
5,5015
5,4336
5,5015
5,5148
5,5124
5,5342
5,5638
5,5688
5,5423
5,5324
5,108474
5,67368
5,44755
5,33684
5,118518
5,42105
5,11247
5,7970
5,7757
5,5709
5,4594
5,4919
5,4904
5,4804
5,4761
5,75294
5,18823
5,12284
5,8888
5,6808
5,4624
5,3928
5,4957
5,4808
5,4744
5,33862
5,24060
5,22614
5,19277
5,17021
5,34224
5,29906
5,28070
5,25098
5,30331
5,17534
5,12623
5,10174
5,9001
5,7891
5,7322
5,7017
5,7637
5,7960
5,7804
5,16886
5,37647
5,40251
5,26666
5,29357
5,14285
5,9001
5,5182
5,4035
5,5059
5,4949
5,18658
5,10902
5,9861
5,6823
5,4620
5,3846
5,5120
5,5059
5,5071
5,5144
5,17344
5,12851
5,7182
5,5215
5,4260
5,4907
5,36781
5,12800
5,10126
5,8625
5,6625
5,6445
5,4309
5,32323
5,11347
5,7664
5,5536
5,4333
5,13588
5,8194
5,7459
5,6926
5,4191
5,39506
5,18934
5,25910
5,35555
5,23703
5,16842
5,15023
5,40251
5,40506
5,12121
5,8683
5,3985
5,28070
5,10142
5,6722
5,4837
5,3784
5,14746
5,10921
5,8938
5,4529
5,3881
5,5023
5,5019
5,50793
5,21052
5,16842
5,18879
5,14446
5,8672
5,6256
5,5124
